:START_ID(Tag)|:END_ID(Tagclass)|:TYPE
1660|59|hasType
1661|336|hasType
1662|349|hasType
1663|211|hasType
1664|336|hasType
1665|88|hasType
1666|98|hasType
1667|349|hasType
1668|211|hasType
1669|211|hasType
1670|349|hasType
1671|57|hasType
1672|336|hasType
1673|115|hasType
1674|88|hasType
1675|211|hasType
1676|88|hasType
1677|336|hasType
1678|336|hasType
1679|336|hasType
1680|57|hasType
1681|349|hasType
1682|88|hasType
1683|211|hasType
1684|59|hasType
1685|59|hasType
1686|88|hasType
1687|336|hasType
1688|59|hasType
1689|59|hasType
1690|211|hasType
1691|88|hasType
1692|349|hasType
1693|336|hasType
1694|59|hasType
1695|59|hasType
1696|88|hasType
1697|211|hasType
1698|336|hasType
1699|250|hasType
1700|59|hasType
1701|88|hasType
1702|82|hasType
1703|279|hasType
1704|59|hasType
1705|211|hasType
1706|211|hasType
1707|211|hasType
1708|336|hasType
1709|211|hasType
1710|211|hasType
1711|211|hasType
1712|336|hasType
1713|115|hasType
1714|88|hasType
1715|88|hasType
1716|59|hasType
1717|3|hasType
1718|336|hasType
1719|279|hasType
1720|88|hasType
1721|59|hasType
1722|349|hasType
1723|59|hasType
1724|349|hasType
1725|211|hasType
1726|59|hasType
1727|59|hasType
1728|59|hasType
1729|211|hasType
1730|279|hasType
1731|211|hasType
1732|349|hasType
1733|74|hasType
1734|57|hasType
1735|59|hasType
1736|59|hasType
1737|59|hasType
1738|211|hasType
1739|59|hasType
1740|59|hasType
1741|59|hasType
1742|59|hasType
1743|59|hasType
1744|59|hasType
1745|59|hasType
1746|59|hasType
1747|59|hasType
1748|82|hasType
1749|88|hasType
1750|349|hasType
1751|24|hasType
1752|336|hasType
1753|349|hasType
1754|115|hasType
1755|97|hasType
1756|57|hasType
1757|59|hasType
1758|250|hasType
1759|349|hasType
1760|336|hasType
1761|115|hasType
1762|82|hasType
1763|250|hasType
1764|59|hasType
1765|336|hasType
1766|88|hasType
1767|336|hasType
1768|211|hasType
1769|336|hasType
1770|59|hasType
1771|336|hasType
1772|336|hasType
1773|59|hasType
1774|59|hasType
1775|59|hasType
1776|59|hasType
1777|211|hasType
1778|193|hasType
1779|59|hasType
1780|59|hasType
1781|59|hasType
1782|59|hasType
1783|336|hasType
1784|336|hasType
1785|336|hasType
1786|336|hasType
1787|37|hasType
1788|211|hasType
1789|250|hasType
1790|59|hasType
1791|115|hasType
1792|59|hasType
1793|211|hasType
1794|332|hasType
1795|336|hasType
1796|59|hasType
1797|59|hasType
1798|59|hasType
1799|336|hasType
1800|211|hasType
1801|59|hasType
1802|336|hasType
1803|211|hasType
1804|59|hasType
1805|59|hasType
1806|59|hasType
1807|250|hasType
1808|211|hasType
1809|59|hasType
1810|59|hasType
1811|193|hasType
1812|211|hasType
1813|349|hasType
1814|336|hasType
1815|82|hasType
1816|59|hasType
1817|336|hasType
1818|59|hasType
1819|336|hasType
1820|3|hasType
1821|336|hasType
1822|336|hasType
1823|59|hasType
1824|211|hasType
1825|59|hasType
1826|59|hasType
1827|212|hasType
1828|59|hasType
1829|211|hasType
1830|336|hasType
1831|74|hasType
1832|319|hasType
1833|211|hasType
1834|59|hasType
1835|211|hasType
1836|59|hasType
1837|74|hasType
1838|88|hasType
1839|191|hasType
1840|74|hasType
1841|59|hasType
1842|211|hasType
1843|211|hasType
1844|193|hasType
1845|59|hasType
1846|82|hasType
1847|59|hasType
1848|336|hasType
1849|336|hasType
1850|336|hasType
1851|336|hasType
1852|94|hasType
1853|211|hasType
1854|336|hasType
1855|74|hasType
1856|336|hasType
1857|24|hasType
1858|211|hasType
1859|349|hasType
1860|24|hasType
1861|24|hasType
1862|211|hasType
1863|279|hasType
1864|59|hasType
1865|211|hasType
1866|59|hasType
1867|211|hasType
1868|88|hasType
1869|59|hasType
1870|211|hasType
1871|59|hasType
1872|59|hasType
1873|115|hasType
1874|336|hasType
1875|336|hasType
1876|59|hasType
1877|59|hasType
1878|211|hasType
1879|336|hasType
1880|59|hasType
1881|211|hasType
1882|336|hasType
1883|115|hasType
1884|59|hasType
1885|115|hasType
1886|115|hasType
1887|94|hasType
1888|336|hasType
1889|211|hasType
1890|211|hasType
1891|74|hasType
1892|59|hasType
1893|59|hasType
1894|94|hasType
1895|191|hasType
1896|59|hasType
1897|211|hasType
1898|115|hasType
1899|59|hasType
1900|211|hasType
1901|59|hasType
1902|97|hasType
1903|211|hasType
1904|336|hasType
1905|336|hasType
1906|336|hasType
1907|250|hasType
1908|59|hasType
1909|82|hasType
1910|279|hasType
1911|279|hasType
1912|212|hasType
1913|59|hasType
1914|279|hasType
1915|59|hasType
1916|59|hasType
1917|279|hasType
1918|59|hasType
1919|211|hasType
1920|250|hasType
1921|279|hasType
1922|211|hasType
1923|211|hasType
1924|59|hasType
1925|319|hasType
1926|211|hasType
1927|59|hasType
1928|279|hasType
1929|57|hasType
1930|115|hasType
1931|57|hasType
1932|349|hasType
1933|336|hasType
1934|59|hasType
1935|336|hasType
1936|82|hasType
1937|59|hasType
1938|349|hasType
1939|211|hasType
1940|193|hasType
1941|211|hasType
1942|211|hasType
1943|279|hasType
1944|115|hasType
1945|193|hasType
1946|349|hasType
1947|211|hasType
1948|211|hasType
1949|115|hasType
1950|336|hasType
1951|57|hasType
1952|211|hasType
1953|349|hasType
1954|59|hasType
1955|88|hasType
1956|88|hasType
1957|59|hasType
1958|349|hasType
1959|59|hasType
1960|349|hasType
1961|59|hasType
1962|82|hasType
1963|59|hasType
1964|211|hasType
1965|211|hasType
1966|211|hasType
1967|88|hasType
1968|349|hasType
1969|59|hasType
1970|336|hasType
1971|59|hasType
1972|211|hasType
1973|88|hasType
1974|349|hasType
1975|88|hasType
1976|211|hasType
1977|330|hasType
1978|211|hasType
1979|211|hasType
1980|59|hasType
1981|211|hasType
1982|349|hasType
1983|349|hasType
1984|88|hasType
1985|336|hasType
1986|336|hasType
1987|349|hasType
1988|336|hasType
1989|336|hasType
1990|115|hasType
1991|115|hasType
1992|336|hasType
1993|349|hasType
1994|349|hasType
1995|279|hasType
1996|349|hasType
1997|115|hasType
1998|336|hasType
1999|336|hasType
2000|211|hasType
2001|279|hasType
2002|115|hasType
2003|96|hasType
2004|349|hasType
2005|349|hasType
2006|115|hasType
2007|115|hasType
2008|88|hasType
2009|115|hasType
2010|115|hasType
2011|88|hasType
2012|211|hasType
2013|211|hasType
2014|336|hasType
2015|336|hasType
2016|115|hasType
2017|88|hasType
2018|211|hasType
2019|115|hasType
2020|88|hasType
2021|211|hasType
2022|115|hasType
2023|88|hasType
2024|115|hasType
2025|211|hasType
2026|336|hasType
2027|349|hasType
2028|336|hasType
2029|349|hasType
2030|3|hasType
2031|88|hasType
2032|211|hasType
2033|115|hasType
2034|88|hasType
2035|115|hasType
2036|88|hasType
2037|148|hasType
2038|88|hasType
2039|211|hasType
2040|88|hasType
2041|88|hasType
2042|115|hasType
2043|88|hasType
2044|336|hasType
2045|336|hasType
2046|88|hasType
2047|115|hasType
2048|82|hasType
2049|211|hasType
2050|88|hasType
2051|336|hasType
2052|211|hasType
2053|74|hasType
2054|88|hasType
2055|115|hasType
2056|349|hasType
2057|88|hasType
2058|211|hasType
2059|88|hasType
2060|88|hasType
2061|88|hasType
2062|211|hasType
2063|211|hasType
2064|279|hasType
2065|88|hasType
2066|349|hasType
2067|82|hasType
2068|82|hasType
2069|115|hasType
2070|211|hasType
2071|88|hasType
2072|88|hasType
2073|211|hasType
2074|115|hasType
2075|82|hasType
2076|211|hasType
2077|88|hasType
2078|193|hasType
2079|88|hasType
2080|115|hasType
2081|88|hasType
2082|88|hasType
2083|279|hasType
2084|211|hasType
2085|211|hasType
2086|336|hasType
2087|211|hasType
2088|88|hasType
2089|88|hasType
2090|115|hasType
2091|349|hasType
2092|88|hasType
2093|88|hasType
2094|115|hasType
2095|211|hasType
2096|115|hasType
2097|88|hasType
2098|211|hasType
2099|94|hasType
2100|115|hasType
2101|97|hasType
2102|3|hasType
2103|336|hasType
2104|211|hasType
2105|148|hasType
2106|349|hasType
2107|211|hasType
2108|211|hasType
2109|336|hasType
2110|88|hasType
2111|115|hasType
2112|115|hasType
2113|115|hasType
2114|211|hasType
2115|349|hasType
2116|115|hasType
2117|349|hasType
2118|88|hasType
2119|211|hasType
2120|88|hasType
2121|148|hasType
2122|279|hasType
2123|211|hasType
2124|82|hasType
2125|211|hasType
2126|211|hasType
2127|332|hasType
2128|211|hasType
2129|115|hasType
2130|211|hasType
2131|115|hasType
2132|3|hasType
2133|115|hasType
2134|349|hasType
2135|211|hasType
2136|3|hasType
2137|115|hasType
2138|88|hasType
2139|211|hasType
2140|279|hasType
2141|211|hasType
2142|349|hasType
2143|336|hasType
2144|115|hasType
2145|349|hasType
2146|88|hasType
2147|349|hasType
2148|211|hasType
2149|148|hasType
2150|211|hasType
2151|59|hasType
2152|115|hasType
2153|88|hasType
2154|250|hasType
2155|148|hasType
2156|211|hasType
2157|115|hasType
2158|349|hasType
2159|88|hasType
2160|211|hasType
2161|82|hasType
2162|211|hasType
2163|115|hasType
2164|88|hasType
2165|115|hasType
2166|211|hasType
2167|115|hasType
2168|211|hasType
2169|211|hasType
2170|115|hasType
2171|37|hasType
2172|115|hasType
2173|211|hasType
2174|88|hasType
2175|74|hasType
2176|148|hasType
2177|349|hasType
2178|37|hasType
2179|88|hasType
2180|148|hasType
2181|330|hasType
2182|193|hasType
2183|115|hasType
2184|115|hasType
2185|88|hasType
2186|148|hasType
2187|211|hasType
2188|211|hasType
2189|211|hasType
2190|211|hasType
2191|115|hasType
2192|115|hasType
2193|88|hasType
2194|88|hasType
2195|211|hasType
2196|88|hasType
2197|349|hasType
2198|211|hasType
2199|115|hasType
2200|115|hasType
2201|250|hasType
2202|115|hasType
2203|3|hasType
2204|37|hasType
2205|211|hasType
2206|115|hasType
2207|115|hasType
2208|279|hasType
2209|211|hasType
2210|88|hasType
2211|115|hasType
2212|211|hasType
2213|332|hasType
2214|211|hasType
2215|115|hasType
2216|250|hasType
2217|152|hasType
2218|211|hasType
2219|279|hasType
2220|211|hasType
2221|115|hasType
2222|115|hasType
2223|211|hasType
2224|115|hasType
2225|279|hasType
2226|211|hasType
2227|88|hasType
2228|37|hasType
2229|349|hasType
2230|94|hasType
2231|115|hasType
2232|24|hasType
2233|211|hasType
2234|211|hasType
2235|115|hasType
2236|336|hasType
2237|279|hasType
2238|148|hasType
2239|211|hasType
2240|211|hasType
2241|349|hasType
2242|211|hasType
2243|94|hasType
2244|211|hasType
2245|211|hasType
2246|211|hasType
2247|211|hasType
2248|349|hasType
2249|211|hasType
2250|74|hasType
2251|82|hasType
2252|349|hasType
2253|88|hasType
2254|94|hasType
2255|37|hasType
2256|279|hasType
2257|211|hasType
2258|211|hasType
2259|74|hasType
2260|211|hasType
2261|115|hasType
2262|212|hasType
2263|212|hasType
2264|115|hasType
2265|211|hasType
2266|211|hasType
2267|211|hasType
2268|115|hasType
2269|349|hasType
2270|211|hasType
2271|349|hasType
2272|211|hasType
2273|115|hasType
2274|211|hasType
2275|211|hasType
2276|211|hasType
2277|211|hasType
2278|115|hasType
2279|115|hasType
2280|88|hasType
2281|115|hasType
2282|349|hasType
2283|37|hasType
2284|115|hasType
2285|97|hasType
2286|211|hasType
2287|336|hasType
2288|115|hasType
2289|212|hasType
2290|349|hasType
2291|211|hasType
2292|211|hasType
2293|211|hasType
2294|74|hasType
2295|74|hasType
2296|74|hasType
2297|211|hasType
2298|336|hasType
2299|349|hasType
2300|96|hasType
2301|211|hasType
2302|115|hasType
2303|211|hasType
2304|88|hasType
2305|115|hasType
2306|96|hasType
2307|211|hasType
2308|349|hasType
2309|211|hasType
2310|152|hasType
2311|95|hasType
2312|211|hasType
2313|148|hasType
2314|336|hasType
2315|115|hasType
2316|336|hasType
2317|211|hasType
2318|112|hasType
2319|211|hasType
2320|211|hasType
2321|115|hasType
2322|336|hasType
2323|330|hasType
2324|211|hasType
2325|211|hasType
2326|349|hasType
2327|279|hasType
2328|115|hasType
2329|279|hasType
2330|211|hasType
2331|349|hasType
2332|211|hasType
2333|349|hasType
2334|115|hasType
2335|37|hasType
2336|115|hasType
2337|115|hasType
2338|211|hasType
2339|211|hasType
2340|347|hasType
2341|211|hasType
2342|88|hasType
2343|211|hasType
2344|88|hasType
2345|173|hasType
2346|211|hasType
2347|211|hasType
2348|115|hasType
2349|115|hasType
2350|148|hasType
2351|211|hasType
2352|115|hasType
2353|95|hasType
2354|115|hasType
2355|88|hasType
2356|115|hasType
2357|349|hasType
2358|88|hasType
2359|88|hasType
2360|211|hasType
2361|211|hasType
2362|115|hasType
2363|279|hasType
2364|3|hasType
2365|88|hasType
2366|279|hasType
2367|115|hasType
2368|95|hasType
2369|115|hasType
2370|88|hasType
2371|349|hasType
2372|211|hasType
2373|96|hasType
2374|211|hasType
2375|211|hasType
2376|173|hasType
2377|88|hasType
2378|211|hasType
2379|211|hasType
2380|94|hasType
2381|115|hasType
2382|349|hasType
2383|88|hasType
2384|3|hasType
2385|94|hasType
2386|211|hasType
2387|115|hasType
2388|211|hasType
2389|115|hasType
2390|115|hasType
2391|115|hasType
2392|211|hasType
2393|82|hasType
2394|211|hasType
2395|115|hasType
2396|211|hasType
2397|349|hasType
2398|148|hasType
2399|212|hasType
2400|250|hasType
2401|211|hasType
2402|141|hasType
2403|211|hasType
2404|211|hasType
2405|193|hasType
2406|211|hasType
2407|212|hasType
2408|211|hasType
2409|211|hasType
2410|88|hasType
2411|115|hasType
2412|349|hasType
2413|115|hasType
2414|115|hasType
2415|115|hasType
2416|88|hasType
2417|349|hasType
2418|332|hasType
2419|279|hasType
2420|211|hasType
2421|115|hasType
2422|88|hasType
2423|250|hasType
2424|211|hasType
2425|115|hasType
2426|115|hasType
2427|211|hasType
2428|211|hasType
2429|115|hasType
2430|115|hasType
2431|349|hasType
2432|279|hasType
2433|211|hasType
2434|336|hasType
2435|24|hasType
2436|88|hasType
2437|279|hasType
2438|250|hasType
2439|211|hasType
2440|88|hasType
2441|82|hasType
2442|212|hasType
2443|211|hasType
2444|115|hasType
2445|349|hasType
2446|211|hasType
2447|211|hasType
2448|88|hasType
2449|115|hasType
2450|211|hasType
2451|211|hasType
2452|211|hasType
2453|336|hasType
2454|211|hasType
2455|347|hasType
2456|349|hasType
2457|349|hasType
2458|330|hasType
2459|211|hasType
2460|211|hasType
2461|74|hasType
2462|94|hasType
2463|211|hasType
2464|211|hasType
2465|336|hasType
2466|211|hasType
2467|115|hasType
2468|94|hasType
2469|88|hasType
2470|211|hasType
2471|211|hasType
2472|211|hasType
2473|211|hasType
2474|94|hasType
2475|336|hasType
2476|211|hasType
2477|94|hasType
2478|59|hasType
2479|96|hasType
2480|148|hasType
2481|88|hasType
2482|211|hasType
2483|74|hasType
2484|94|hasType
2485|3|hasType
2486|211|hasType
2487|349|hasType
2488|24|hasType
2489|115|hasType
2490|211|hasType
2491|211|hasType
2492|211|hasType
2493|211|hasType
2494|211|hasType
2495|330|hasType
2496|115|hasType
2497|115|hasType
2498|115|hasType
2499|211|hasType
2500|115|hasType
2501|88|hasType
2502|115|hasType
2503|115|hasType
2504|94|hasType
2505|211|hasType
2506|336|hasType
2507|336|hasType
2508|211|hasType
2509|115|hasType
2510|211|hasType
2511|115|hasType
2512|211|hasType
2513|211|hasType
2514|211|hasType
2515|88|hasType
2516|211|hasType
2517|211|hasType
2518|211|hasType
2519|88|hasType
2520|349|hasType
2521|115|hasType
2522|115|hasType
2523|74|hasType
2524|279|hasType
2525|115|hasType
2526|115|hasType
2527|211|hasType
2528|211|hasType
2529|211|hasType
2530|211|hasType
2531|211|hasType
2532|148|hasType
2533|115|hasType
2534|211|hasType
2535|115|hasType
2536|88|hasType
2537|211|hasType
2538|211|hasType
2539|115|hasType
2540|211|hasType
2541|88|hasType
2542|349|hasType
2543|115|hasType
2544|279|hasType
2545|211|hasType
2546|115|hasType
2547|115|hasType
2548|279|hasType
2549|94|hasType
2550|88|hasType
2551|349|hasType
2552|211|hasType
2553|88|hasType
2554|152|hasType
2555|279|hasType
2556|211|hasType
2557|211|hasType
2558|349|hasType
2559|193|hasType
2560|211|hasType
2561|115|hasType
2562|211|hasType
2563|88|hasType
2564|211|hasType
2565|211|hasType
2566|94|hasType
2567|349|hasType
2568|211|hasType
2569|211|hasType
2570|349|hasType
2571|59|hasType
2572|211|hasType
2573|211|hasType
2574|211|hasType
2575|88|hasType
2576|115|hasType
2577|211|hasType
2578|349|hasType
2579|115|hasType
2580|88|hasType
2581|211|hasType
2582|24|hasType
2583|211|hasType
2584|211|hasType
2585|211|hasType
2586|211|hasType
2587|96|hasType
2588|211|hasType
2589|94|hasType
2590|148|hasType
2591|347|hasType
2592|211|hasType
2593|148|hasType
2594|96|hasType
2595|97|hasType
2596|191|hasType
2597|212|hasType
2598|96|hasType
2599|3|hasType
2600|115|hasType
2601|94|hasType
2602|211|hasType
2603|74|hasType
2604|211|hasType
2605|115|hasType
2606|211|hasType
2607|211|hasType
2608|88|hasType
2609|336|hasType
2610|88|hasType
2611|226|hasType
2612|88|hasType
2613|211|hasType
2614|96|hasType
2615|191|hasType
2616|211|hasType
2617|211|hasType
2618|211|hasType
2619|279|hasType
2620|3|hasType
2621|349|hasType
2622|336|hasType
2623|211|hasType
2624|115|hasType
2625|349|hasType
2626|37|hasType
2627|279|hasType
2628|148|hasType
2629|211|hasType
2630|211|hasType
2631|349|hasType
2632|211|hasType
2633|115|hasType
2634|336|hasType
2635|115|hasType
2636|115|hasType
2637|3|hasType
2638|3|hasType
2639|115|hasType
2640|74|hasType
2641|115|hasType
2642|211|hasType
2643|94|hasType
2644|336|hasType
2645|115|hasType
2646|88|hasType
2647|211|hasType
2648|94|hasType
2649|115|hasType
2650|88|hasType
2651|97|hasType
2652|88|hasType
2653|115|hasType
2654|211|hasType
2655|115|hasType
2656|96|hasType
2657|3|hasType
2658|115|hasType
2659|115|hasType
2660|115|hasType
2661|94|hasType
2662|211|hasType
2663|349|hasType
2664|211|hasType
2665|74|hasType
2666|211|hasType
2667|88|hasType
2668|211|hasType
2669|82|hasType
2670|88|hasType
2671|349|hasType
2672|349|hasType
2673|115|hasType
2674|115|hasType
2675|211|hasType
2676|279|hasType
2677|336|hasType
2678|211|hasType
2679|211|hasType
2680|96|hasType
2681|211|hasType
2682|211|hasType
2683|211|hasType
2684|115|hasType
2685|115|hasType
2686|94|hasType
2687|115|hasType
2688|88|hasType
2689|211|hasType
2690|211|hasType
2691|211|hasType
2692|349|hasType
2693|96|hasType
2694|94|hasType
2695|349|hasType
2696|88|hasType
2697|211|hasType
2698|211|hasType
2699|115|hasType
2700|211|hasType
2701|211|hasType
2702|349|hasType
2703|211|hasType
2704|88|hasType
2705|115|hasType
2706|336|hasType
2707|211|hasType
2708|115|hasType
2709|211|hasType
2710|82|hasType
2711|211|hasType
2712|74|hasType
2713|115|hasType
2714|94|hasType
2715|211|hasType
2716|115|hasType
2717|349|hasType
2718|88|hasType
2719|211|hasType
2720|115|hasType
2721|115|hasType
2722|211|hasType
2723|211|hasType
2724|211|hasType
2725|211|hasType
2726|250|hasType
2727|211|hasType
2728|152|hasType
2729|115|hasType
2730|211|hasType
2731|279|hasType
2732|211|hasType
2733|88|hasType
2734|211|hasType
2735|115|hasType
2736|211|hasType
2737|349|hasType
2738|59|hasType
2739|211|hasType
2740|211|hasType
2741|74|hasType
2742|115|hasType
2743|94|hasType
2744|95|hasType
2745|211|hasType
2746|211|hasType
2747|96|hasType
2748|211|hasType
2749|115|hasType
2750|211|hasType
2751|211|hasType
2752|115|hasType
2753|349|hasType
2754|211|hasType
2755|88|hasType
2756|115|hasType
2757|115|hasType
2758|211|hasType
2759|211|hasType
2760|74|hasType
2761|211|hasType
2762|211|hasType
2763|112|hasType
2764|279|hasType
2765|115|hasType
2766|332|hasType
