:START_ID(Post)|:END_ID(Place)|:TYPE
274877912431|53|isLocatedIn
274877912432|53|isLocatedIn
274877912433|53|isLocatedIn
274877912434|53|isLocatedIn
274877912435|53|isLocatedIn
274877912436|53|isLocatedIn
274877912437|53|isLocatedIn
274877912438|53|isLocatedIn
274877912439|53|isLocatedIn
343597389191|0|isLocatedIn
274877912466|1|isLocatedIn
274877912467|1|isLocatedIn
274877912468|1|isLocatedIn
274877912469|1|isLocatedIn
274877912470|1|isLocatedIn
274877912471|1|isLocatedIn
274877912472|1|isLocatedIn
274877912473|1|isLocatedIn
274877912474|1|isLocatedIn
206158435739|1|isLocatedIn
206158435740|1|isLocatedIn
206158435741|1|isLocatedIn
206158435742|1|isLocatedIn
206158435743|1|isLocatedIn
206158435744|1|isLocatedIn
206158435745|1|isLocatedIn
206158435746|1|isLocatedIn
206158435747|1|isLocatedIn
206158435748|1|isLocatedIn
206158435749|1|isLocatedIn
206158435750|1|isLocatedIn
343597389223|1|isLocatedIn
343597389224|1|isLocatedIn
343597389225|1|isLocatedIn
343597389226|1|isLocatedIn
343597389227|1|isLocatedIn
343597389228|1|isLocatedIn
206158435757|1|isLocatedIn
206158435758|1|isLocatedIn
206158435759|1|isLocatedIn
206158435760|1|isLocatedIn
206158435761|1|isLocatedIn
206158435762|1|isLocatedIn
343597389246|1|isLocatedIn
343597389247|1|isLocatedIn
343597389248|1|isLocatedIn
343597389249|1|isLocatedIn
343597389250|1|isLocatedIn
343597389251|1|isLocatedIn
343597389252|1|isLocatedIn
343597389253|1|isLocatedIn
343597389254|1|isLocatedIn
343597389255|1|isLocatedIn
343597389256|1|isLocatedIn
274877912521|1|isLocatedIn
274877912522|1|isLocatedIn
274877912523|1|isLocatedIn
274877912524|1|isLocatedIn
274877912525|1|isLocatedIn
274877912526|1|isLocatedIn
206158435800|0|isLocatedIn
137438959076|0|isLocatedIn
206158435824|0|isLocatedIn
206158435831|0|isLocatedIn
343597389398|0|isLocatedIn
274877912734|51|isLocatedIn
274877912750|65|isLocatedIn
137438959319|1|isLocatedIn
274877912803|49|isLocatedIn
206158436068|49|isLocatedIn
206158436069|49|isLocatedIn
206158436070|49|isLocatedIn
206158436071|49|isLocatedIn
206158436072|49|isLocatedIn
274877912809|49|isLocatedIn
274877912810|49|isLocatedIn
274877912811|49|isLocatedIn
274877912812|49|isLocatedIn
274877912813|49|isLocatedIn
274877912814|49|isLocatedIn
274877912815|49|isLocatedIn
274877912816|49|isLocatedIn
274877912817|49|isLocatedIn
274877912818|49|isLocatedIn
274877912819|49|isLocatedIn
274877912820|49|isLocatedIn
274877912821|49|isLocatedIn
206158436106|0|isLocatedIn
206158436107|0|isLocatedIn
206158436108|0|isLocatedIn
206158436109|0|isLocatedIn
206158436110|0|isLocatedIn
206158436111|0|isLocatedIn
206158436112|0|isLocatedIn
206158436113|0|isLocatedIn
206158436114|0|isLocatedIn
206158436115|0|isLocatedIn
206158436116|0|isLocatedIn
206158436117|0|isLocatedIn
206158436118|0|isLocatedIn
206158436119|0|isLocatedIn
206158436120|0|isLocatedIn
206158436121|0|isLocatedIn
206158436122|0|isLocatedIn
206158436123|0|isLocatedIn
206158436124|0|isLocatedIn
206158436125|0|isLocatedIn
206158436126|0|isLocatedIn
274877912863|0|isLocatedIn
274877912864|0|isLocatedIn
274877912865|0|isLocatedIn
274877912866|0|isLocatedIn
274877912867|0|isLocatedIn
274877912868|0|isLocatedIn
274877912869|0|isLocatedIn
274877912870|0|isLocatedIn
274877912871|0|isLocatedIn
274877912872|0|isLocatedIn
206158436164|0|isLocatedIn
206158436165|0|isLocatedIn
206158436166|0|isLocatedIn
206158436167|0|isLocatedIn
206158436168|0|isLocatedIn
206158436169|0|isLocatedIn
206158436170|0|isLocatedIn
206158436171|0|isLocatedIn
206158436172|0|isLocatedIn
206158436173|0|isLocatedIn
206158436174|0|isLocatedIn
206158436175|0|isLocatedIn
206158436176|0|isLocatedIn
206158436177|0|isLocatedIn
206158436178|0|isLocatedIn
206158436179|0|isLocatedIn
206158436180|0|isLocatedIn
206158436181|0|isLocatedIn
274877912918|0|isLocatedIn
274877912919|0|isLocatedIn
274877912920|0|isLocatedIn
274877912921|0|isLocatedIn
274877912922|0|isLocatedIn
274877912923|0|isLocatedIn
274877912924|0|isLocatedIn
274877912925|0|isLocatedIn
274877912926|0|isLocatedIn
274877912927|0|isLocatedIn
274877912928|0|isLocatedIn
274877912929|0|isLocatedIn
274877912930|0|isLocatedIn
274877912931|0|isLocatedIn
274877912932|0|isLocatedIn
274877912933|0|isLocatedIn
274877912934|0|isLocatedIn
274877912935|0|isLocatedIn
274877912936|0|isLocatedIn
274877912956|0|isLocatedIn
274877912957|0|isLocatedIn
274877912958|0|isLocatedIn
274877912959|0|isLocatedIn
274877912960|0|isLocatedIn
274877912961|0|isLocatedIn
274877912962|0|isLocatedIn
274877912963|0|isLocatedIn
274877912964|0|isLocatedIn
343597389701|2|isLocatedIn
343597389702|0|isLocatedIn
343597389703|0|isLocatedIn
343597389704|0|isLocatedIn
343597389705|0|isLocatedIn
343597389706|0|isLocatedIn
343597389707|0|isLocatedIn
343597389708|0|isLocatedIn
343597389709|0|isLocatedIn
343597389710|0|isLocatedIn
343597389711|0|isLocatedIn
343597389712|0|isLocatedIn
343597389713|0|isLocatedIn
343597389714|0|isLocatedIn
343597389715|0|isLocatedIn
343597389716|0|isLocatedIn
343597389717|0|isLocatedIn
343597389718|0|isLocatedIn
343597389719|0|isLocatedIn
343597389720|0|isLocatedIn
343597389721|0|isLocatedIn
343597389722|0|isLocatedIn
343597389723|0|isLocatedIn
343597389724|0|isLocatedIn
343597389725|0|isLocatedIn
343597389726|0|isLocatedIn
343597389727|0|isLocatedIn
343597389728|0|isLocatedIn
343597389729|0|isLocatedIn
343597389730|0|isLocatedIn
343597389731|0|isLocatedIn
343597389732|0|isLocatedIn
343597389733|0|isLocatedIn
343597389734|0|isLocatedIn
343597389735|0|isLocatedIn
343597389736|0|isLocatedIn
343597389737|0|isLocatedIn
343597389738|0|isLocatedIn
343597389739|0|isLocatedIn
343597389740|0|isLocatedIn
343597389741|0|isLocatedIn
343597389742|0|isLocatedIn
343597389743|0|isLocatedIn
343597389744|0|isLocatedIn
343597389745|0|isLocatedIn
343597389746|0|isLocatedIn
343597389747|0|isLocatedIn
343597389748|0|isLocatedIn
343597389749|0|isLocatedIn
343597389750|0|isLocatedIn
343597389751|0|isLocatedIn
343597389752|0|isLocatedIn
343597389753|0|isLocatedIn
343597389754|0|isLocatedIn
343597389755|0|isLocatedIn
206158436284|71|isLocatedIn
206158436285|71|isLocatedIn
206158436286|71|isLocatedIn
206158436287|71|isLocatedIn
206158436288|71|isLocatedIn
206158436289|5|isLocatedIn
206158436290|71|isLocatedIn
206158436291|71|isLocatedIn
206158436292|71|isLocatedIn
206158436293|71|isLocatedIn
206158436294|71|isLocatedIn
206158436295|71|isLocatedIn
206158436296|71|isLocatedIn
206158436297|71|isLocatedIn
206158436298|71|isLocatedIn
274877913035|71|isLocatedIn
274877913036|71|isLocatedIn
274877913037|71|isLocatedIn
274877913038|71|isLocatedIn
274877913039|71|isLocatedIn
274877913040|71|isLocatedIn
274877913041|71|isLocatedIn
274877913042|71|isLocatedIn
274877913043|71|isLocatedIn
274877913044|71|isLocatedIn
274877913045|71|isLocatedIn
274877913046|71|isLocatedIn
274877913047|71|isLocatedIn
274877913048|71|isLocatedIn
274877913049|71|isLocatedIn
274877913050|71|isLocatedIn
274877913051|71|isLocatedIn
274877913052|71|isLocatedIn
274877913053|71|isLocatedIn
274877913054|71|isLocatedIn
137438959583|71|isLocatedIn
137438959584|71|isLocatedIn
137438959585|71|isLocatedIn
137438959586|71|isLocatedIn
137438959587|71|isLocatedIn
274877913060|71|isLocatedIn
274877913061|71|isLocatedIn
274877913062|71|isLocatedIn
274877913063|71|isLocatedIn
274877913064|92|isLocatedIn
274877913065|71|isLocatedIn
274877913066|71|isLocatedIn
274877913067|71|isLocatedIn
274877913068|71|isLocatedIn
274877913069|71|isLocatedIn
274877913070|71|isLocatedIn
274877913071|71|isLocatedIn
274877913072|71|isLocatedIn
274877913073|71|isLocatedIn
274877913074|71|isLocatedIn
274877913075|71|isLocatedIn
274877913076|71|isLocatedIn
274877913077|71|isLocatedIn
274877913078|71|isLocatedIn
274877913079|71|isLocatedIn
274877913080|71|isLocatedIn
274877913081|71|isLocatedIn
274877913082|71|isLocatedIn
274877913083|71|isLocatedIn
137438959612|71|isLocatedIn
137438959613|71|isLocatedIn
137438959614|71|isLocatedIn
137438959615|71|isLocatedIn
137438959616|71|isLocatedIn
137438959617|71|isLocatedIn
137438959618|71|isLocatedIn
137438959619|71|isLocatedIn
137438959620|71|isLocatedIn
137438959621|71|isLocatedIn
137438959622|71|isLocatedIn
137438959623|71|isLocatedIn
137438959624|71|isLocatedIn
137438959625|71|isLocatedIn
274877913098|71|isLocatedIn
274877913099|71|isLocatedIn
274877913100|71|isLocatedIn
274877913101|71|isLocatedIn
274877913102|71|isLocatedIn
274877913103|71|isLocatedIn
274877913104|71|isLocatedIn
274877913105|71|isLocatedIn
274877913106|71|isLocatedIn
68719482899|71|isLocatedIn
68719482900|71|isLocatedIn
68719482901|71|isLocatedIn
68719482902|71|isLocatedIn
68719482903|71|isLocatedIn
68719482904|71|isLocatedIn
68719482905|71|isLocatedIn
68719482906|71|isLocatedIn
68719482907|71|isLocatedIn
68719482908|71|isLocatedIn
206158436381|71|isLocatedIn
206158436382|71|isLocatedIn
206158436383|71|isLocatedIn
206158436384|71|isLocatedIn
206158436385|71|isLocatedIn
206158436386|71|isLocatedIn
206158436387|71|isLocatedIn
206158436388|71|isLocatedIn
206158436389|71|isLocatedIn
206158436390|71|isLocatedIn
206158436391|71|isLocatedIn
206158436392|71|isLocatedIn
206158436393|71|isLocatedIn
206158436394|71|isLocatedIn
206158436395|71|isLocatedIn
206158436396|71|isLocatedIn
206158436397|71|isLocatedIn
206158436398|71|isLocatedIn
206158436399|71|isLocatedIn
137438959668|37|isLocatedIn
137438959669|1|isLocatedIn
137438959670|1|isLocatedIn
137438959671|1|isLocatedIn
137438959672|1|isLocatedIn
137438959673|1|isLocatedIn
137438959674|1|isLocatedIn
137438959675|1|isLocatedIn
137438959676|1|isLocatedIn
137438959677|1|isLocatedIn
137438959678|1|isLocatedIn
137438959679|1|isLocatedIn
137438959680|1|isLocatedIn
137438959681|109|isLocatedIn
137438959682|1|isLocatedIn
137438959683|1|isLocatedIn
137438959684|1|isLocatedIn
137438959685|1|isLocatedIn
137438959686|1|isLocatedIn
137438959687|1|isLocatedIn
137438959688|1|isLocatedIn
137438959689|1|isLocatedIn
137438959690|1|isLocatedIn
137438959691|1|isLocatedIn
137438959692|85|isLocatedIn
137438959693|69|isLocatedIn
137438959694|1|isLocatedIn
137438959695|1|isLocatedIn
137438959696|1|isLocatedIn
137438959697|1|isLocatedIn
137438959698|1|isLocatedIn
137438959699|1|isLocatedIn
137438959700|1|isLocatedIn
137438959701|1|isLocatedIn
274877913174|1|isLocatedIn
274877913175|1|isLocatedIn
274877913176|1|isLocatedIn
274877913177|1|isLocatedIn
274877913178|1|isLocatedIn
274877913179|1|isLocatedIn
274877913180|1|isLocatedIn
137438959709|1|isLocatedIn
137438959710|1|isLocatedIn
137438959711|1|isLocatedIn
137438959712|1|isLocatedIn
137438959713|1|isLocatedIn
137438959714|1|isLocatedIn
274877913187|1|isLocatedIn
6244|1|isLocatedIn
6245|1|isLocatedIn
6246|1|isLocatedIn
6247|1|isLocatedIn
6248|1|isLocatedIn
206158436457|1|isLocatedIn
206158436458|1|isLocatedIn
206158436459|1|isLocatedIn
206158436460|1|isLocatedIn
206158436461|1|isLocatedIn
206158436462|1|isLocatedIn
206158436463|1|isLocatedIn
206158436464|1|isLocatedIn
206158436465|1|isLocatedIn
206158436466|1|isLocatedIn
206158436467|1|isLocatedIn
206158436468|67|isLocatedIn
206158436469|1|isLocatedIn
274877913206|1|isLocatedIn
274877913207|1|isLocatedIn
274877913208|1|isLocatedIn
274877913209|1|isLocatedIn
274877913210|1|isLocatedIn
274877913211|1|isLocatedIn
274877913212|1|isLocatedIn
274877913213|1|isLocatedIn
274877913214|1|isLocatedIn
274877913215|1|isLocatedIn
274877913216|1|isLocatedIn
274877913217|1|isLocatedIn
274877913218|1|isLocatedIn
274877913219|1|isLocatedIn
274877913220|1|isLocatedIn
274877913221|1|isLocatedIn
274877913222|1|isLocatedIn
274877913223|1|isLocatedIn
274877913224|1|isLocatedIn
274877913225|1|isLocatedIn
274877913226|1|isLocatedIn
274877913227|1|isLocatedIn
274877913228|1|isLocatedIn
274877913229|1|isLocatedIn
274877913230|1|isLocatedIn
274877913231|1|isLocatedIn
274877913232|1|isLocatedIn
274877913233|1|isLocatedIn
274877913234|1|isLocatedIn
274877913235|1|isLocatedIn
274877913236|1|isLocatedIn
274877913237|1|isLocatedIn
274877913238|1|isLocatedIn
274877913239|1|isLocatedIn
274877913240|1|isLocatedIn
274877913241|1|isLocatedIn
274877913242|1|isLocatedIn
274877913243|1|isLocatedIn
274877913244|1|isLocatedIn
274877913245|1|isLocatedIn
274877913246|1|isLocatedIn
274877913247|1|isLocatedIn
274877913248|1|isLocatedIn
343597390005|4|isLocatedIn
343597390122|82|isLocatedIn
343597390123|65|isLocatedIn
343597390124|82|isLocatedIn
343597390125|82|isLocatedIn
343597390126|82|isLocatedIn
343597390127|82|isLocatedIn
343597390128|82|isLocatedIn
343597390129|89|isLocatedIn
343597390130|82|isLocatedIn
343597390131|82|isLocatedIn
274877913396|82|isLocatedIn
274877913397|82|isLocatedIn
274877913398|82|isLocatedIn
274877913399|82|isLocatedIn
274877913400|82|isLocatedIn
274877913401|82|isLocatedIn
274877913402|82|isLocatedIn
274877913403|82|isLocatedIn
274877913404|82|isLocatedIn
274877913405|82|isLocatedIn
274877913406|82|isLocatedIn
274877913407|82|isLocatedIn
274877913408|82|isLocatedIn
274877913409|82|isLocatedIn
274877913410|82|isLocatedIn
274877913411|82|isLocatedIn
274877913412|82|isLocatedIn
274877913413|82|isLocatedIn
274877913414|82|isLocatedIn
274877913415|82|isLocatedIn
274877913416|82|isLocatedIn
274877913417|82|isLocatedIn
274877913418|82|isLocatedIn
274877913419|82|isLocatedIn
274877913420|82|isLocatedIn
274877913421|82|isLocatedIn
274877913422|82|isLocatedIn
274877913423|82|isLocatedIn
274877913424|82|isLocatedIn
274877913425|82|isLocatedIn
274877913426|82|isLocatedIn
274877913427|82|isLocatedIn
274877913428|82|isLocatedIn
274877913429|82|isLocatedIn
274877913430|82|isLocatedIn
274877913431|82|isLocatedIn
274877913432|82|isLocatedIn
274877913433|82|isLocatedIn
274877913434|82|isLocatedIn
274877913435|82|isLocatedIn
274877913436|82|isLocatedIn
274877913437|82|isLocatedIn
274877913438|82|isLocatedIn
274877913439|82|isLocatedIn
274877913440|82|isLocatedIn
274877913441|82|isLocatedIn
274877913442|82|isLocatedIn
274877913443|82|isLocatedIn
274877913444|82|isLocatedIn
274877913445|82|isLocatedIn
274877913446|82|isLocatedIn
274877913447|82|isLocatedIn
274877913448|82|isLocatedIn
274877913449|82|isLocatedIn
206158436714|54|isLocatedIn
206158436715|54|isLocatedIn
206158436716|54|isLocatedIn
206158436717|54|isLocatedIn
206158436718|54|isLocatedIn
206158436719|54|isLocatedIn
206158436720|54|isLocatedIn
206158436721|54|isLocatedIn
206158436722|54|isLocatedIn
206158436723|54|isLocatedIn
206158436724|54|isLocatedIn
206158436725|54|isLocatedIn
206158436726|54|isLocatedIn
206158436727|54|isLocatedIn
206158436728|54|isLocatedIn
206158436729|54|isLocatedIn
206158436730|54|isLocatedIn
206158436731|54|isLocatedIn
206158436732|54|isLocatedIn
206158436733|54|isLocatedIn
206158436734|54|isLocatedIn
343597390208|54|isLocatedIn
343597390209|54|isLocatedIn
343597390210|54|isLocatedIn
343597390211|54|isLocatedIn
343597390212|54|isLocatedIn
343597390213|54|isLocatedIn
343597390214|54|isLocatedIn
343597390215|54|isLocatedIn
343597390216|54|isLocatedIn
343597390217|54|isLocatedIn
343597390218|54|isLocatedIn
343597390219|54|isLocatedIn
343597390220|54|isLocatedIn
343597390221|54|isLocatedIn
343597390222|54|isLocatedIn
343597390223|54|isLocatedIn
343597390224|54|isLocatedIn
343597390225|54|isLocatedIn
343597390226|54|isLocatedIn
343597390227|54|isLocatedIn
343597390228|54|isLocatedIn
343597390229|54|isLocatedIn
343597390230|54|isLocatedIn
343597390231|54|isLocatedIn
343597390232|54|isLocatedIn
343597390233|54|isLocatedIn
343597390234|54|isLocatedIn
274877913499|1|isLocatedIn
343597390255|0|isLocatedIn
274877913521|0|isLocatedIn
68719483327|0|isLocatedIn
68719483342|0|isLocatedIn
68719483343|0|isLocatedIn
137438960100|0|isLocatedIn
137438960101|1|isLocatedIn
137438960102|0|isLocatedIn
137438960103|0|isLocatedIn
137438960104|0|isLocatedIn
343597390331|0|isLocatedIn
343597390332|0|isLocatedIn
343597390333|0|isLocatedIn
343597390334|0|isLocatedIn
343597390335|0|isLocatedIn
343597390336|0|isLocatedIn
343597390337|0|isLocatedIn
343597390338|0|isLocatedIn
343597390339|0|isLocatedIn
343597390340|0|isLocatedIn
206158436869|0|isLocatedIn
206158436870|0|isLocatedIn
206158436871|0|isLocatedIn
206158436872|0|isLocatedIn
206158436873|0|isLocatedIn
206158436874|0|isLocatedIn
206158436875|0|isLocatedIn
206158436876|0|isLocatedIn
206158436877|0|isLocatedIn
206158436878|0|isLocatedIn
68719483407|0|isLocatedIn
68719483408|0|isLocatedIn
68719483409|0|isLocatedIn
68719483410|0|isLocatedIn
68719483411|0|isLocatedIn
68719483412|0|isLocatedIn
68719483413|0|isLocatedIn
68719483414|0|isLocatedIn
68719483415|0|isLocatedIn
68719483416|0|isLocatedIn
68719483417|0|isLocatedIn
68719483418|0|isLocatedIn
68719483419|0|isLocatedIn
68719483420|0|isLocatedIn
68719483421|0|isLocatedIn
68719483422|0|isLocatedIn
137438960159|0|isLocatedIn
137438960160|0|isLocatedIn
137438960161|0|isLocatedIn
137438960162|0|isLocatedIn
137438960163|0|isLocatedIn
137438960164|0|isLocatedIn
137438960165|0|isLocatedIn
274877913638|0|isLocatedIn
274877913639|0|isLocatedIn
274877913640|0|isLocatedIn
274877913641|0|isLocatedIn
274877913642|0|isLocatedIn
274877913643|0|isLocatedIn
274877913644|0|isLocatedIn
274877913645|0|isLocatedIn
274877913646|0|isLocatedIn
274877913647|0|isLocatedIn
206158436912|0|isLocatedIn
206158436913|0|isLocatedIn
206158436914|0|isLocatedIn
206158436915|0|isLocatedIn
206158436916|0|isLocatedIn
206158436917|0|isLocatedIn
206158436918|0|isLocatedIn
206158436919|0|isLocatedIn
206158436920|0|isLocatedIn
343597390434|0|isLocatedIn
343597390499|56|isLocatedIn
274877913784|57|isLocatedIn
274877913863|57|isLocatedIn
274877913868|106|isLocatedIn
343597390680|84|isLocatedIn
274877914005|1|isLocatedIn
274877914027|9|isLocatedIn
343597390772|58|isLocatedIn
274877914071|70|isLocatedIn
343597390826|101|isLocatedIn
274877914159|48|isLocatedIn
274877914179|55|isLocatedIn
274877914197|85|isLocatedIn
274877914215|56|isLocatedIn
274877914236|28|isLocatedIn
274877914239|56|isLocatedIn
274877914255|50|isLocatedIn
274877914272|110|isLocatedIn
274877914280|1|isLocatedIn
274877914294|99|isLocatedIn
274877914296|0|isLocatedIn
274877914390|57|isLocatedIn
343597391200|61|isLocatedIn
343597391208|54|isLocatedIn
343597391303|58|isLocatedIn
343597391304|58|isLocatedIn
343597391305|58|isLocatedIn
343597391306|58|isLocatedIn
343597391307|58|isLocatedIn
343597391308|58|isLocatedIn
343597391309|58|isLocatedIn
343597391310|58|isLocatedIn
343597391311|58|isLocatedIn
343597391312|58|isLocatedIn
343597391313|58|isLocatedIn
343597391314|58|isLocatedIn
343597391315|58|isLocatedIn
343597391316|58|isLocatedIn
343597391317|58|isLocatedIn
343597391318|58|isLocatedIn
274877914583|58|isLocatedIn
274877914584|58|isLocatedIn
274877914585|58|isLocatedIn
274877914586|58|isLocatedIn
274877914587|97|isLocatedIn
274877914588|58|isLocatedIn
206158437853|58|isLocatedIn
206158437854|58|isLocatedIn
206158437855|58|isLocatedIn
206158437856|58|isLocatedIn
206158437857|58|isLocatedIn
206158437858|58|isLocatedIn
343597391331|58|isLocatedIn
343597391332|58|isLocatedIn
343597391333|58|isLocatedIn
343597391334|58|isLocatedIn
343597391335|58|isLocatedIn
343597391336|58|isLocatedIn
343597391337|58|isLocatedIn
343597391338|58|isLocatedIn
343597391339|58|isLocatedIn
343597391340|58|isLocatedIn
274877914640|58|isLocatedIn
274877914641|58|isLocatedIn
274877914642|58|isLocatedIn
274877914643|58|isLocatedIn
274877914644|58|isLocatedIn
274877914645|58|isLocatedIn
274877914646|53|isLocatedIn
274877914647|58|isLocatedIn
274877914648|58|isLocatedIn
274877914678|106|isLocatedIn
274877914686|50|isLocatedIn
274877914707|1|isLocatedIn
274877914723|49|isLocatedIn
274877914736|81|isLocatedIn
68719484536|53|isLocatedIn
68719484537|53|isLocatedIn
68719484538|53|isLocatedIn
68719484539|53|isLocatedIn
68719484540|53|isLocatedIn
68719484541|53|isLocatedIn
68719484542|53|isLocatedIn
68719484543|53|isLocatedIn
68719484544|53|isLocatedIn
68719484545|53|isLocatedIn
68719484546|53|isLocatedIn
68719484547|53|isLocatedIn
68719484548|53|isLocatedIn
68719484549|53|isLocatedIn
68719484550|53|isLocatedIn
68719484551|53|isLocatedIn
68719484552|53|isLocatedIn
68719484553|53|isLocatedIn
68719484554|53|isLocatedIn
68719484555|53|isLocatedIn
68719484556|53|isLocatedIn
68719484557|53|isLocatedIn
68719484558|53|isLocatedIn
68719484559|53|isLocatedIn
68719484560|53|isLocatedIn
68719484561|53|isLocatedIn
68719484562|53|isLocatedIn
68719484563|53|isLocatedIn
68719484564|53|isLocatedIn
68719484565|53|isLocatedIn
68719484566|53|isLocatedIn
68719484567|53|isLocatedIn
274877914776|53|isLocatedIn
274877914777|53|isLocatedIn
274877914778|53|isLocatedIn
274877914779|53|isLocatedIn
274877914780|53|isLocatedIn
274877914781|53|isLocatedIn
274877914782|53|isLocatedIn
274877914783|53|isLocatedIn
274877914784|53|isLocatedIn
274877914785|53|isLocatedIn
274877914786|53|isLocatedIn
274877914787|53|isLocatedIn
206158438052|53|isLocatedIn
206158438053|53|isLocatedIn
206158438054|53|isLocatedIn
206158438055|53|isLocatedIn
206158438056|53|isLocatedIn
206158438057|97|isLocatedIn
206158438058|53|isLocatedIn
206158438059|53|isLocatedIn
206158438060|53|isLocatedIn
206158438061|53|isLocatedIn
206158438062|53|isLocatedIn
206158438063|53|isLocatedIn
206158438064|53|isLocatedIn
206158438065|53|isLocatedIn
206158438066|53|isLocatedIn
68719484595|53|isLocatedIn
68719484596|53|isLocatedIn
68719484597|53|isLocatedIn
68719484598|53|isLocatedIn
68719484599|53|isLocatedIn
137438961336|53|isLocatedIn
137438961337|53|isLocatedIn
137438961338|53|isLocatedIn
137438961339|53|isLocatedIn
137438961340|53|isLocatedIn
137438961341|53|isLocatedIn
137438961342|53|isLocatedIn
137438961343|53|isLocatedIn
68719484625|53|isLocatedIn
68719484626|53|isLocatedIn
68719484627|53|isLocatedIn
68719484628|53|isLocatedIn
68719484629|53|isLocatedIn
343597391574|53|isLocatedIn
343597391575|53|isLocatedIn
343597391576|53|isLocatedIn
343597391577|53|isLocatedIn
343597391578|53|isLocatedIn
343597391579|53|isLocatedIn
343597391580|53|isLocatedIn
343597391581|53|isLocatedIn
137438961392|69|isLocatedIn
206158438134|69|isLocatedIn
137438961399|69|isLocatedIn
137438961401|69|isLocatedIn
68719484680|69|isLocatedIn
68719484681|69|isLocatedIn
68719484682|69|isLocatedIn
68719484683|69|isLocatedIn
68719484684|69|isLocatedIn
68719484685|69|isLocatedIn
206158438158|69|isLocatedIn
206158438159|69|isLocatedIn
206158438160|69|isLocatedIn
206158438161|69|isLocatedIn
206158438162|69|isLocatedIn
206158438163|69|isLocatedIn
206158438164|69|isLocatedIn
206158438165|69|isLocatedIn
206158438166|69|isLocatedIn
206158438167|69|isLocatedIn
206158438168|69|isLocatedIn
206158438169|69|isLocatedIn
206158438170|69|isLocatedIn
206158438171|69|isLocatedIn
206158438172|69|isLocatedIn
206158438173|69|isLocatedIn
206158438174|69|isLocatedIn
206158438175|69|isLocatedIn
206158438176|69|isLocatedIn
206158438177|69|isLocatedIn
343597391650|69|isLocatedIn
343597391651|69|isLocatedIn
343597391652|69|isLocatedIn
343597391653|69|isLocatedIn
343597391654|69|isLocatedIn
343597391655|69|isLocatedIn
343597391656|69|isLocatedIn
343597391657|69|isLocatedIn
343597391658|69|isLocatedIn
343597391659|69|isLocatedIn
343597391660|69|isLocatedIn
343597391661|69|isLocatedIn
343597391662|69|isLocatedIn
343597391663|69|isLocatedIn
343597391664|69|isLocatedIn
68719484721|69|isLocatedIn
68719484722|69|isLocatedIn
68719484723|69|isLocatedIn
68719484724|69|isLocatedIn
68719484725|69|isLocatedIn
68719484726|69|isLocatedIn
68719484727|69|isLocatedIn
68719484728|69|isLocatedIn
68719484729|69|isLocatedIn
68719484730|69|isLocatedIn
68719484731|69|isLocatedIn
68719484732|69|isLocatedIn
68719484733|69|isLocatedIn
68719484734|69|isLocatedIn
68719484735|69|isLocatedIn
206158438208|69|isLocatedIn
206158438209|69|isLocatedIn
206158438210|69|isLocatedIn
206158438211|69|isLocatedIn
206158438212|69|isLocatedIn
206158438213|69|isLocatedIn
206158438214|69|isLocatedIn
206158438215|69|isLocatedIn
274877914952|69|isLocatedIn
274877914953|69|isLocatedIn
274877914954|69|isLocatedIn
274877914955|69|isLocatedIn
274877914956|69|isLocatedIn
274877914957|69|isLocatedIn
274877914958|69|isLocatedIn
274877914959|69|isLocatedIn
274877914960|69|isLocatedIn
206158438225|69|isLocatedIn
206158438226|69|isLocatedIn
206158438227|69|isLocatedIn
206158438228|69|isLocatedIn
206158438229|69|isLocatedIn
206158438230|69|isLocatedIn
206158438231|69|isLocatedIn
206158438232|69|isLocatedIn
274877914972|69|isLocatedIn
274877914973|69|isLocatedIn
274877914974|69|isLocatedIn
274877914975|69|isLocatedIn
274877914976|69|isLocatedIn
274877914977|69|isLocatedIn
274877914978|34|isLocatedIn
274877914979|69|isLocatedIn
274877914980|69|isLocatedIn
274877914981|69|isLocatedIn
274877914982|69|isLocatedIn
274877914983|69|isLocatedIn
274877914984|69|isLocatedIn
274877914985|69|isLocatedIn
274877914986|69|isLocatedIn
274877914987|69|isLocatedIn
274877914988|69|isLocatedIn
274877914989|48|isLocatedIn
343597391731|48|isLocatedIn
343597391732|48|isLocatedIn
343597391733|48|isLocatedIn
343597391734|48|isLocatedIn
343597391735|48|isLocatedIn
343597391736|48|isLocatedIn
343597391737|48|isLocatedIn
343597391738|48|isLocatedIn
343597391739|48|isLocatedIn
343597391740|48|isLocatedIn
343597391741|48|isLocatedIn
343597391742|48|isLocatedIn
274877915007|48|isLocatedIn
274877915008|48|isLocatedIn
274877915009|48|isLocatedIn
274877915010|48|isLocatedIn
274877915011|48|isLocatedIn
274877915012|48|isLocatedIn
343597391749|48|isLocatedIn
343597391750|48|isLocatedIn
343597391751|48|isLocatedIn
343597391752|48|isLocatedIn
343597391753|48|isLocatedIn
343597391754|48|isLocatedIn
343597391755|48|isLocatedIn
343597391756|48|isLocatedIn
343597391757|48|isLocatedIn
343597391758|48|isLocatedIn
343597391759|48|isLocatedIn
274877915024|48|isLocatedIn
274877915025|48|isLocatedIn
274877915026|48|isLocatedIn
274877915027|48|isLocatedIn
274877915028|48|isLocatedIn
274877915029|48|isLocatedIn
274877915030|48|isLocatedIn
274877915031|48|isLocatedIn
