:START_ID(Organisation)|:END_ID(Place)|:TYPE
4316|123|isLocatedIn
4317|123|isLocatedIn
4318|286|isLocatedIn
4319|303|isLocatedIn
4320|219|isLocatedIn
4321|302|isLocatedIn
4322|133|isLocatedIn
4323|133|isLocatedIn
4324|133|isLocatedIn
4325|133|isLocatedIn
4326|133|isLocatedIn
4327|133|isLocatedIn
4328|133|isLocatedIn
4329|133|isLocatedIn
4330|193|isLocatedIn
4331|193|isLocatedIn
4332|212|isLocatedIn
4333|212|isLocatedIn
4334|150|isLocatedIn
4335|125|isLocatedIn
4336|165|isLocatedIn
4337|165|isLocatedIn
4338|165|isLocatedIn
4339|285|isLocatedIn
4340|113|isLocatedIn
4341|135|isLocatedIn
4342|135|isLocatedIn
4343|135|isLocatedIn
4344|112|isLocatedIn
4345|116|isLocatedIn
4346|116|isLocatedIn
4347|176|isLocatedIn
4348|176|isLocatedIn
4349|276|isLocatedIn
4350|178|isLocatedIn
4351|203|isLocatedIn
4352|250|isLocatedIn
4353|287|isLocatedIn
4354|164|isLocatedIn
4355|178|isLocatedIn
4356|280|isLocatedIn
4357|137|isLocatedIn
4358|137|isLocatedIn
4359|306|isLocatedIn
4360|294|isLocatedIn
4361|241|isLocatedIn
4362|268|isLocatedIn
4363|268|isLocatedIn
4364|268|isLocatedIn
4365|268|isLocatedIn
4366|272|isLocatedIn
4367|254|isLocatedIn
4368|254|isLocatedIn
4369|297|isLocatedIn
4370|171|isLocatedIn
4371|252|isLocatedIn
4372|197|isLocatedIn
4373|292|isLocatedIn
4374|291|isLocatedIn
4375|119|isLocatedIn
4376|119|isLocatedIn
4377|119|isLocatedIn
4378|274|isLocatedIn
4379|274|isLocatedIn
4380|274|isLocatedIn
4381|274|isLocatedIn
4382|274|isLocatedIn
4383|257|isLocatedIn
4384|198|isLocatedIn
4385|226|isLocatedIn
4386|128|isLocatedIn
4387|128|isLocatedIn
4388|128|isLocatedIn
4389|128|isLocatedIn
4390|128|isLocatedIn
4391|128|isLocatedIn
4392|128|isLocatedIn
4393|128|isLocatedIn
4394|128|isLocatedIn
4395|128|isLocatedIn
4396|206|isLocatedIn
4397|206|isLocatedIn
4398|206|isLocatedIn
4399|206|isLocatedIn
4400|189|isLocatedIn
4401|184|isLocatedIn
4402|261|isLocatedIn
4403|261|isLocatedIn
4404|261|isLocatedIn
4405|261|isLocatedIn
4406|261|isLocatedIn
4407|261|isLocatedIn
4408|261|isLocatedIn
4409|261|isLocatedIn
4410|261|isLocatedIn
4411|261|isLocatedIn
4412|215|isLocatedIn
4413|215|isLocatedIn
4414|215|isLocatedIn
4415|215|isLocatedIn
4416|215|isLocatedIn
4417|215|isLocatedIn
4418|210|isLocatedIn
4419|210|isLocatedIn
4420|210|isLocatedIn
4421|210|isLocatedIn
4422|143|isLocatedIn
4423|147|isLocatedIn
4424|287|isLocatedIn
4425|287|isLocatedIn
4426|287|isLocatedIn
4427|287|isLocatedIn
4428|287|isLocatedIn
4429|287|isLocatedIn
4430|200|isLocatedIn
4431|149|isLocatedIn
4432|134|isLocatedIn
4433|300|isLocatedIn
4434|300|isLocatedIn
4435|300|isLocatedIn
4436|167|isLocatedIn
4437|190|isLocatedIn
4438|190|isLocatedIn
4439|190|isLocatedIn
4440|124|isLocatedIn
4441|183|isLocatedIn
4442|278|isLocatedIn
4443|169|isLocatedIn
4444|300|isLocatedIn
4445|300|isLocatedIn
4446|300|isLocatedIn
4447|300|isLocatedIn
4448|300|isLocatedIn
4449|300|isLocatedIn
4450|300|isLocatedIn
4451|300|isLocatedIn
4452|300|isLocatedIn
4453|300|isLocatedIn
4454|300|isLocatedIn
4455|300|isLocatedIn
4456|300|isLocatedIn
4457|300|isLocatedIn
4458|300|isLocatedIn
4459|253|isLocatedIn
4460|253|isLocatedIn
4461|253|isLocatedIn
4462|167|isLocatedIn
4463|167|isLocatedIn
4464|167|isLocatedIn
4465|167|isLocatedIn
4466|167|isLocatedIn
4467|167|isLocatedIn
4468|167|isLocatedIn
4469|167|isLocatedIn
4470|167|isLocatedIn
4471|144|isLocatedIn
4472|144|isLocatedIn
4473|276|isLocatedIn
4474|276|isLocatedIn
4475|131|isLocatedIn
4476|161|isLocatedIn
4477|161|isLocatedIn
4478|238|isLocatedIn
4479|255|isLocatedIn
4480|208|isLocatedIn
4481|205|isLocatedIn
4482|236|isLocatedIn
4483|203|isLocatedIn
4484|256|isLocatedIn
4485|211|isLocatedIn
4486|211|isLocatedIn
4487|141|isLocatedIn
4488|141|isLocatedIn
4489|263|isLocatedIn
4490|270|isLocatedIn
4491|270|isLocatedIn
4492|233|isLocatedIn
4493|111|isLocatedIn
4494|111|isLocatedIn
4495|111|isLocatedIn
4496|265|isLocatedIn
4497|126|isLocatedIn
4498|130|isLocatedIn
4499|130|isLocatedIn
4500|145|isLocatedIn
4501|195|isLocatedIn
4502|195|isLocatedIn
4503|234|isLocatedIn
4504|309|isLocatedIn
4505|251|isLocatedIn
4506|289|isLocatedIn
4507|221|isLocatedIn
4508|191|isLocatedIn
4509|261|isLocatedIn
4510|635|isLocatedIn
4511|650|isLocatedIn
4512|669|isLocatedIn
4513|661|isLocatedIn
4514|660|isLocatedIn
4515|653|isLocatedIn
4516|653|isLocatedIn
4517|662|isLocatedIn
4518|644|isLocatedIn
4519|658|isLocatedIn
4520|658|isLocatedIn
4521|658|isLocatedIn
4522|658|isLocatedIn
4523|637|isLocatedIn
4524|637|isLocatedIn
4525|637|isLocatedIn
4526|655|isLocatedIn
4527|659|isLocatedIn
4528|643|isLocatedIn
4529|643|isLocatedIn
4530|656|isLocatedIn
4531|658|isLocatedIn
4532|651|isLocatedIn
4533|655|isLocatedIn
4534|668|isLocatedIn
4535|666|isLocatedIn
4536|660|isLocatedIn
4537|660|isLocatedIn
4538|660|isLocatedIn
4539|649|isLocatedIn
4540|653|isLocatedIn
4541|672|isLocatedIn
4542|642|isLocatedIn
4543|647|isLocatedIn
4544|652|isLocatedIn
4545|663|isLocatedIn
4546|657|isLocatedIn
4547|652|isLocatedIn
4548|664|isLocatedIn
4549|673|isLocatedIn
4550|640|isLocatedIn
4551|648|isLocatedIn
4552|660|isLocatedIn
4553|660|isLocatedIn
4554|660|isLocatedIn
4555|645|isLocatedIn
4556|671|isLocatedIn
4557|665|isLocatedIn
4558|641|isLocatedIn
4559|636|isLocatedIn
4560|658|isLocatedIn
4561|658|isLocatedIn
4562|658|isLocatedIn
4563|658|isLocatedIn
4564|651|isLocatedIn
4565|651|isLocatedIn
4566|637|isLocatedIn
4567|637|isLocatedIn
4568|637|isLocatedIn
4569|639|isLocatedIn
4570|642|isLocatedIn
4571|642|isLocatedIn
4572|670|isLocatedIn
4573|638|isLocatedIn
4574|654|isLocatedIn
4575|669|isLocatedIn
4576|667|isLocatedIn
4577|646|isLocatedIn
4578|660|isLocatedIn
4579|660|isLocatedIn
4580|643|isLocatedIn
4581|658|isLocatedIn
4582|658|isLocatedIn
4583|658|isLocatedIn
4584|658|isLocatedIn
4585|658|isLocatedIn
4586|637|isLocatedIn
4587|655|isLocatedIn
4588|655|isLocatedIn
4589|1159|isLocatedIn
4590|1159|isLocatedIn
4591|1161|isLocatedIn
4592|1161|isLocatedIn
4593|1162|isLocatedIn
4594|1161|isLocatedIn
4595|1167|isLocatedIn
4596|1167|isLocatedIn
4597|1165|isLocatedIn
4598|1160|isLocatedIn
4599|1162|isLocatedIn
4600|1166|isLocatedIn
4601|1166|isLocatedIn
4602|1166|isLocatedIn
4603|1166|isLocatedIn
4604|1166|isLocatedIn
4605|1166|isLocatedIn
4606|1158|isLocatedIn
4607|1165|isLocatedIn
4608|1166|isLocatedIn
4609|1165|isLocatedIn
4610|1164|isLocatedIn
4611|1164|isLocatedIn
4612|1164|isLocatedIn
4613|1166|isLocatedIn
4614|1166|isLocatedIn
4615|1161|isLocatedIn
4616|1167|isLocatedIn
4617|1166|isLocatedIn
4618|1166|isLocatedIn
4619|1166|isLocatedIn
4620|1166|isLocatedIn
4621|1166|isLocatedIn
4622|1166|isLocatedIn
4623|1166|isLocatedIn
4624|1166|isLocatedIn
4625|1166|isLocatedIn
4626|1158|isLocatedIn
4627|1161|isLocatedIn
4628|1161|isLocatedIn
4629|1166|isLocatedIn
4630|1160|isLocatedIn
4631|1162|isLocatedIn
4632|1166|isLocatedIn
4633|1166|isLocatedIn
4634|1166|isLocatedIn
4635|1166|isLocatedIn
4636|1166|isLocatedIn
4637|1166|isLocatedIn
4638|1166|isLocatedIn
4639|1166|isLocatedIn
4640|1166|isLocatedIn
4641|1158|isLocatedIn
4642|1163|isLocatedIn
4643|1163|isLocatedIn
4644|1158|isLocatedIn
4645|1167|isLocatedIn
4646|1166|isLocatedIn
4647|1166|isLocatedIn
4648|1160|isLocatedIn
4649|1166|isLocatedIn
4650|1166|isLocatedIn
4651|1166|isLocatedIn
4652|1166|isLocatedIn
4653|1166|isLocatedIn
4654|1166|isLocatedIn
4655|1158|isLocatedIn
4656|1158|isLocatedIn
4657|1165|isLocatedIn
4658|1164|isLocatedIn
4659|1166|isLocatedIn
4660|1166|isLocatedIn
4661|1163|isLocatedIn
4662|523|isLocatedIn
4663|523|isLocatedIn
4664|523|isLocatedIn
4665|523|isLocatedIn
4666|523|isLocatedIn
4667|523|isLocatedIn
4668|523|isLocatedIn
4669|1177|isLocatedIn
4670|1002|isLocatedIn
4671|1172|isLocatedIn
4672|1172|isLocatedIn
4673|1168|isLocatedIn
4674|1168|isLocatedIn
4675|1171|isLocatedIn
4676|1171|isLocatedIn
4677|1173|isLocatedIn
4678|1173|isLocatedIn
4679|1173|isLocatedIn
4680|1176|isLocatedIn
4681|1176|isLocatedIn
4682|1175|isLocatedIn
4683|1174|isLocatedIn
4684|1170|isLocatedIn
4685|609|isLocatedIn
4686|1169|isLocatedIn
4687|1169|isLocatedIn
4688|1173|isLocatedIn
4689|1173|isLocatedIn
4690|1173|isLocatedIn
4691|1173|isLocatedIn
4692|1173|isLocatedIn
4693|1176|isLocatedIn
4694|1177|isLocatedIn
4695|1172|isLocatedIn
4696|1172|isLocatedIn
4697|1172|isLocatedIn
4698|1172|isLocatedIn
4699|1175|isLocatedIn
4700|1170|isLocatedIn
4701|1176|isLocatedIn
4702|1175|isLocatedIn
4703|1175|isLocatedIn
4704|1175|isLocatedIn
4705|1174|isLocatedIn
4706|1174|isLocatedIn
4707|1170|isLocatedIn
4708|1170|isLocatedIn
4709|1170|isLocatedIn
4710|1172|isLocatedIn
4711|1173|isLocatedIn
4712|1173|isLocatedIn
4713|1173|isLocatedIn
4714|1173|isLocatedIn
4715|1173|isLocatedIn
4716|1172|isLocatedIn
4717|1172|isLocatedIn
4718|1172|isLocatedIn
4719|1172|isLocatedIn
4720|1168|isLocatedIn
4721|1169|isLocatedIn
4722|1173|isLocatedIn
4723|1170|isLocatedIn
4724|1171|isLocatedIn
4725|1173|isLocatedIn
4726|1173|isLocatedIn
4727|1173|isLocatedIn
4728|1176|isLocatedIn
4729|1176|isLocatedIn
4730|1176|isLocatedIn
4731|1172|isLocatedIn
4732|1172|isLocatedIn
4733|1172|isLocatedIn
4734|1172|isLocatedIn
4735|1172|isLocatedIn
4736|1172|isLocatedIn
4737|1168|isLocatedIn
4738|1173|isLocatedIn
4739|1173|isLocatedIn
4740|1174|isLocatedIn
4741|1172|isLocatedIn
4742|693|isLocatedIn
4743|693|isLocatedIn
4744|679|isLocatedIn
4745|701|isLocatedIn
4746|686|isLocatedIn
4747|686|isLocatedIn
4748|680|isLocatedIn
4749|707|isLocatedIn
4750|707|isLocatedIn
4751|697|isLocatedIn
4752|696|isLocatedIn
4753|696|isLocatedIn
4754|684|isLocatedIn
4755|681|isLocatedIn
4756|708|isLocatedIn
4757|694|isLocatedIn
4758|694|isLocatedIn
4759|694|isLocatedIn
4760|703|isLocatedIn
4761|703|isLocatedIn
4762|676|isLocatedIn
4763|676|isLocatedIn
4764|677|isLocatedIn
4765|677|isLocatedIn
4766|674|isLocatedIn
4767|674|isLocatedIn
4768|674|isLocatedIn
4769|674|isLocatedIn
4770|692|isLocatedIn
4771|692|isLocatedIn
4772|698|isLocatedIn
4773|698|isLocatedIn
4774|688|isLocatedIn
4775|678|isLocatedIn
4776|682|isLocatedIn
4777|682|isLocatedIn
4778|702|isLocatedIn
4779|690|isLocatedIn
4780|690|isLocatedIn
4781|711|isLocatedIn
4782|711|isLocatedIn
4783|683|isLocatedIn
4784|683|isLocatedIn
4785|710|isLocatedIn
4786|710|isLocatedIn
4787|710|isLocatedIn
4788|706|isLocatedIn
4789|706|isLocatedIn
4790|706|isLocatedIn
4791|692|isLocatedIn
4792|692|isLocatedIn
4793|675|isLocatedIn
4794|675|isLocatedIn
4795|702|isLocatedIn
4796|713|isLocatedIn
4797|713|isLocatedIn
4798|712|isLocatedIn
4799|712|isLocatedIn
4800|709|isLocatedIn
4801|709|isLocatedIn
4802|684|isLocatedIn
4803|681|isLocatedIn
4804|681|isLocatedIn
4805|695|isLocatedIn
4806|694|isLocatedIn
4807|694|isLocatedIn
4808|687|isLocatedIn
4809|677|isLocatedIn
4810|704|isLocatedIn
4811|674|isLocatedIn
4812|696|isLocatedIn
4813|687|isLocatedIn
4814|694|isLocatedIn
4815|693|isLocatedIn
4816|693|isLocatedIn
4817|700|isLocatedIn
4818|697|isLocatedIn
4819|696|isLocatedIn
4820|696|isLocatedIn
4821|685|isLocatedIn
4822|685|isLocatedIn
4823|685|isLocatedIn
4824|689|isLocatedIn
4825|689|isLocatedIn
4826|711|isLocatedIn
4827|705|isLocatedIn
4828|705|isLocatedIn
4829|705|isLocatedIn
4830|705|isLocatedIn
4831|683|isLocatedIn
4832|683|isLocatedIn
4833|710|isLocatedIn
4834|706|isLocatedIn
4835|694|isLocatedIn
4836|694|isLocatedIn
4837|703|isLocatedIn
4838|699|isLocatedIn
4839|699|isLocatedIn
4840|699|isLocatedIn
4841|699|isLocatedIn
4842|683|isLocatedIn
4843|710|isLocatedIn
4844|684|isLocatedIn
4845|684|isLocatedIn
4846|684|isLocatedIn
4847|708|isLocatedIn
4848|695|isLocatedIn
4849|694|isLocatedIn
4850|703|isLocatedIn
4851|676|isLocatedIn
4852|676|isLocatedIn
4853|676|isLocatedIn
4854|677|isLocatedIn
4855|674|isLocatedIn
4856|674|isLocatedIn
4857|674|isLocatedIn
4858|693|isLocatedIn
4859|679|isLocatedIn
4860|701|isLocatedIn
4861|686|isLocatedIn
4862|680|isLocatedIn
4863|680|isLocatedIn
4864|707|isLocatedIn
4865|700|isLocatedIn
4866|697|isLocatedIn
4867|696|isLocatedIn
4868|689|isLocatedIn
4869|689|isLocatedIn
4870|713|isLocatedIn
4871|688|isLocatedIn
4872|675|isLocatedIn
4873|675|isLocatedIn
4874|678|isLocatedIn
4875|678|isLocatedIn
4876|682|isLocatedIn
4877|702|isLocatedIn
4878|712|isLocatedIn
4879|708|isLocatedIn
4880|708|isLocatedIn
4881|695|isLocatedIn
4882|694|isLocatedIn
4883|694|isLocatedIn
4884|694|isLocatedIn
4885|694|isLocatedIn
4886|703|isLocatedIn
4887|676|isLocatedIn
4888|687|isLocatedIn
4889|677|isLocatedIn
4890|677|isLocatedIn
4891|704|isLocatedIn
4892|704|isLocatedIn
4893|674|isLocatedIn
4894|693|isLocatedIn
4895|693|isLocatedIn
4896|701|isLocatedIn
4897|687|isLocatedIn
4898|686|isLocatedIn
4899|700|isLocatedIn
4900|700|isLocatedIn
4901|696|isLocatedIn
4902|696|isLocatedIn
4903|698|isLocatedIn
4904|698|isLocatedIn
4905|688|isLocatedIn
4906|691|isLocatedIn
4907|691|isLocatedIn
4908|691|isLocatedIn
4909|675|isLocatedIn
4910|678|isLocatedIn
4911|678|isLocatedIn
4912|682|isLocatedIn
4913|702|isLocatedIn
4914|702|isLocatedIn
4915|713|isLocatedIn
4916|709|isLocatedIn
4917|708|isLocatedIn
4918|699|isLocatedIn
4919|699|isLocatedIn
4920|690|isLocatedIn
4921|683|isLocatedIn
4922|683|isLocatedIn
4923|683|isLocatedIn
4924|683|isLocatedIn
4925|683|isLocatedIn
4926|710|isLocatedIn
4927|706|isLocatedIn
4928|524|isLocatedIn
4929|524|isLocatedIn
4930|524|isLocatedIn
4931|524|isLocatedIn
4932|524|isLocatedIn
4933|524|isLocatedIn
4934|524|isLocatedIn
4935|524|isLocatedIn
4936|524|isLocatedIn
4937|524|isLocatedIn
4938|524|isLocatedIn
4939|1178|isLocatedIn
4940|1178|isLocatedIn
4941|1186|isLocatedIn
4942|1186|isLocatedIn
4943|1186|isLocatedIn
4944|1186|isLocatedIn
4945|1186|isLocatedIn
4946|1186|isLocatedIn
4947|1192|isLocatedIn
4948|1190|isLocatedIn
4949|772|isLocatedIn
4950|1195|isLocatedIn
4951|1195|isLocatedIn
4952|1193|isLocatedIn
4953|1195|isLocatedIn
4954|1195|isLocatedIn
4955|1195|isLocatedIn
4956|1188|isLocatedIn
4957|1194|isLocatedIn
4958|1195|isLocatedIn
4959|1189|isLocatedIn
4960|1191|isLocatedIn
4961|1196|isLocatedIn
4962|1195|isLocatedIn
4963|1195|isLocatedIn
4964|1195|isLocatedIn
4965|1195|isLocatedIn
4966|1195|isLocatedIn
4967|1195|isLocatedIn
4968|525|isLocatedIn
4969|526|isLocatedIn
4970|526|isLocatedIn
4971|526|isLocatedIn
4972|526|isLocatedIn
4973|526|isLocatedIn
4974|526|isLocatedIn
4975|526|isLocatedIn
4976|527|isLocatedIn
4977|527|isLocatedIn
4978|527|isLocatedIn
4979|528|isLocatedIn
4980|528|isLocatedIn
4981|528|isLocatedIn
4982|528|isLocatedIn
4983|528|isLocatedIn
4984|529|isLocatedIn
4985|529|isLocatedIn
4986|529|isLocatedIn
4987|529|isLocatedIn
4988|529|isLocatedIn
4989|529|isLocatedIn
4990|529|isLocatedIn
4991|1201|isLocatedIn
4992|1207|isLocatedIn
4993|1216|isLocatedIn
4994|1211|isLocatedIn
4995|1208|isLocatedIn
4996|1214|isLocatedIn
4997|1214|isLocatedIn
4998|1214|isLocatedIn
4999|1214|isLocatedIn
5000|1212|isLocatedIn
5001|1212|isLocatedIn
5002|1210|isLocatedIn
5003|1210|isLocatedIn
5004|1210|isLocatedIn
5005|1216|isLocatedIn
5006|1216|isLocatedIn
5007|1207|isLocatedIn
5008|1214|isLocatedIn
5009|1214|isLocatedIn
5010|1214|isLocatedIn
5011|1214|isLocatedIn
5012|1214|isLocatedIn
5013|1212|isLocatedIn
5014|1210|isLocatedIn
5015|1209|isLocatedIn
5016|1210|isLocatedIn
5017|1214|isLocatedIn
5018|1214|isLocatedIn
5019|1214|isLocatedIn
5020|1211|isLocatedIn
5021|1208|isLocatedIn
5022|1215|isLocatedIn
5023|1213|isLocatedIn
5024|1213|isLocatedIn
5025|1207|isLocatedIn
5026|1216|isLocatedIn
5027|1216|isLocatedIn
5028|1216|isLocatedIn
5029|1216|isLocatedIn
5030|1215|isLocatedIn
5031|1215|isLocatedIn
5032|1209|isLocatedIn
5033|1209|isLocatedIn
5034|1213|isLocatedIn
5035|530|isLocatedIn
5036|531|isLocatedIn
5037|532|isLocatedIn
5038|714|isLocatedIn
5039|714|isLocatedIn
5040|732|isLocatedIn
5041|715|isLocatedIn
5042|715|isLocatedIn
5043|716|isLocatedIn
5044|736|isLocatedIn
5045|750|isLocatedIn
5046|731|isLocatedIn
5047|733|isLocatedIn
5048|735|isLocatedIn
5049|730|isLocatedIn
5050|730|isLocatedIn
5051|730|isLocatedIn
5052|730|isLocatedIn
5053|730|isLocatedIn
5054|730|isLocatedIn
5055|730|isLocatedIn
5056|741|isLocatedIn
5057|720|isLocatedIn
5058|364|isLocatedIn
5059|729|isLocatedIn
5060|737|isLocatedIn
5061|734|isLocatedIn
5062|718|isLocatedIn
5063|723|isLocatedIn
5064|746|isLocatedIn
5065|726|isLocatedIn
5066|747|isLocatedIn
5067|724|isLocatedIn
5068|721|isLocatedIn
5069|728|isLocatedIn
5070|717|isLocatedIn
5071|739|isLocatedIn
5072|738|isLocatedIn
5073|743|isLocatedIn
5074|749|isLocatedIn
5075|749|isLocatedIn
5076|748|isLocatedIn
5077|752|isLocatedIn
5078|727|isLocatedIn
5079|722|isLocatedIn
5080|730|isLocatedIn
5081|730|isLocatedIn
5082|730|isLocatedIn
5083|730|isLocatedIn
5084|730|isLocatedIn
5085|730|isLocatedIn
5086|730|isLocatedIn
5087|744|isLocatedIn
5088|729|isLocatedIn
5089|719|isLocatedIn
5090|745|isLocatedIn
5091|745|isLocatedIn
5092|730|isLocatedIn
5093|730|isLocatedIn
5094|730|isLocatedIn
5095|730|isLocatedIn
5096|730|isLocatedIn
5097|730|isLocatedIn
5098|730|isLocatedIn
5099|730|isLocatedIn
5100|720|isLocatedIn
5101|720|isLocatedIn
5102|731|isLocatedIn
5103|721|isLocatedIn
5104|752|isLocatedIn
5105|725|isLocatedIn
5106|740|isLocatedIn
5107|742|isLocatedIn
5108|714|isLocatedIn
5109|751|isLocatedIn
5110|715|isLocatedIn
5111|725|isLocatedIn
5112|730|isLocatedIn
5113|730|isLocatedIn
5114|730|isLocatedIn
5115|730|isLocatedIn
5116|730|isLocatedIn
5117|730|isLocatedIn
5118|730|isLocatedIn
5119|730|isLocatedIn
5120|730|isLocatedIn
5121|730|isLocatedIn
5122|729|isLocatedIn
5123|742|isLocatedIn
5124|734|isLocatedIn
5125|745|isLocatedIn
5126|730|isLocatedIn
5127|714|isLocatedIn
5128|714|isLocatedIn
5129|714|isLocatedIn
5130|714|isLocatedIn
5131|714|isLocatedIn
5132|714|isLocatedIn
5133|732|isLocatedIn
5134|732|isLocatedIn
5135|732|isLocatedIn
5136|751|isLocatedIn
5137|716|isLocatedIn
5138|731|isLocatedIn
5139|740|isLocatedIn
5140|1222|isLocatedIn
5141|1223|isLocatedIn
5142|1223|isLocatedIn
5143|1223|isLocatedIn
5144|1223|isLocatedIn
5145|1223|isLocatedIn
5146|1220|isLocatedIn
5147|1223|isLocatedIn
5148|1223|isLocatedIn
5149|533|isLocatedIn
5150|533|isLocatedIn
5151|533|isLocatedIn
5152|533|isLocatedIn
5153|1228|isLocatedIn
5154|1236|isLocatedIn
5155|1229|isLocatedIn
5156|1230|isLocatedIn
5157|1234|isLocatedIn
5158|1228|isLocatedIn
5159|1232|isLocatedIn
5160|1230|isLocatedIn
5161|1230|isLocatedIn
5162|1234|isLocatedIn
5163|534|isLocatedIn
5164|534|isLocatedIn
5165|534|isLocatedIn
5166|534|isLocatedIn
5167|1241|isLocatedIn
5168|1243|isLocatedIn
5169|1245|isLocatedIn
5170|1245|isLocatedIn
5171|1239|isLocatedIn
5172|1238|isLocatedIn
5173|1237|isLocatedIn
5174|1240|isLocatedIn
5175|1245|isLocatedIn
5176|1245|isLocatedIn
5177|1245|isLocatedIn
5178|1242|isLocatedIn
5179|1241|isLocatedIn
5180|1240|isLocatedIn
5181|1245|isLocatedIn
5182|1244|isLocatedIn
5183|1254|isLocatedIn
5184|1254|isLocatedIn
5185|1254|isLocatedIn
5186|1248|isLocatedIn
5187|1248|isLocatedIn
5188|1253|isLocatedIn
5189|1251|isLocatedIn
5190|1256|isLocatedIn
5191|1256|isLocatedIn
5192|1249|isLocatedIn
5193|1255|isLocatedIn
5194|1252|isLocatedIn
5195|1251|isLocatedIn
5196|1251|isLocatedIn
5197|1247|isLocatedIn
5198|1247|isLocatedIn
5199|1256|isLocatedIn
5200|1255|isLocatedIn
5201|1254|isLocatedIn
5202|1254|isLocatedIn
5203|1254|isLocatedIn
5204|1253|isLocatedIn
5205|1250|isLocatedIn
5206|1250|isLocatedIn
5207|1254|isLocatedIn
5208|1254|isLocatedIn
5209|1252|isLocatedIn
5210|1252|isLocatedIn
5211|1248|isLocatedIn
5212|1253|isLocatedIn
5213|1251|isLocatedIn
5214|1249|isLocatedIn
5215|1251|isLocatedIn
5216|1248|isLocatedIn
5217|1248|isLocatedIn
5218|1253|isLocatedIn
5219|1251|isLocatedIn
5220|1251|isLocatedIn
5221|1251|isLocatedIn
5222|1247|isLocatedIn
5223|1256|isLocatedIn
5224|1256|isLocatedIn
5225|1255|isLocatedIn
5226|1026|isLocatedIn
5227|535|isLocatedIn
5228|1026|isLocatedIn
5229|535|isLocatedIn
5230|535|isLocatedIn
5231|535|isLocatedIn
5232|536|isLocatedIn
5233|536|isLocatedIn
5234|1260|isLocatedIn
5235|1260|isLocatedIn
5236|1259|isLocatedIn
5237|537|isLocatedIn
5238|537|isLocatedIn
5239|537|isLocatedIn
5240|537|isLocatedIn
5241|537|isLocatedIn
5242|1363|isLocatedIn
5243|538|isLocatedIn
5244|538|isLocatedIn
5245|538|isLocatedIn
5246|538|isLocatedIn
5247|538|isLocatedIn
5248|538|isLocatedIn
5249|538|isLocatedIn
5250|538|isLocatedIn
5251|538|isLocatedIn
5252|538|isLocatedIn
5253|538|isLocatedIn
5254|538|isLocatedIn
5255|538|isLocatedIn
5256|538|isLocatedIn
5257|539|isLocatedIn
5258|539|isLocatedIn
5259|539|isLocatedIn
5260|539|isLocatedIn
5261|539|isLocatedIn
5262|539|isLocatedIn
5263|786|isLocatedIn
5264|786|isLocatedIn
5265|786|isLocatedIn
5266|786|isLocatedIn
5267|784|isLocatedIn
5268|771|isLocatedIn
5269|762|isLocatedIn
5270|762|isLocatedIn
5271|762|isLocatedIn
5272|762|isLocatedIn
5273|762|isLocatedIn
5274|762|isLocatedIn
5275|762|isLocatedIn
5276|762|isLocatedIn
5277|762|isLocatedIn
5278|762|isLocatedIn
5279|762|isLocatedIn
5280|762|isLocatedIn
5281|762|isLocatedIn
5282|762|isLocatedIn
5283|762|isLocatedIn
5284|776|isLocatedIn
5285|776|isLocatedIn
5286|776|isLocatedIn
5287|775|isLocatedIn
5288|777|isLocatedIn
5289|777|isLocatedIn
5290|777|isLocatedIn
5291|777|isLocatedIn
5292|777|isLocatedIn
5293|777|isLocatedIn
5294|777|isLocatedIn
5295|777|isLocatedIn
5296|760|isLocatedIn
5297|778|isLocatedIn
5298|756|isLocatedIn
5299|755|isLocatedIn
5300|753|isLocatedIn
5301|758|isLocatedIn
5302|772|isLocatedIn
5303|770|isLocatedIn
5304|770|isLocatedIn
5305|772|isLocatedIn
5306|772|isLocatedIn
5307|772|isLocatedIn
5308|772|isLocatedIn
5309|772|isLocatedIn
5310|772|isLocatedIn
5311|772|isLocatedIn
5312|772|isLocatedIn
5313|772|isLocatedIn
5314|772|isLocatedIn
5315|772|isLocatedIn
5316|772|isLocatedIn
5317|772|isLocatedIn
5318|783|isLocatedIn
5319|792|isLocatedIn
5320|754|isLocatedIn
5321|766|isLocatedIn
5322|781|isLocatedIn
5323|780|isLocatedIn
5324|779|isLocatedIn
5325|788|isLocatedIn
5326|790|isLocatedIn
5327|782|isLocatedIn
5328|782|isLocatedIn
5329|764|isLocatedIn
5330|761|isLocatedIn
5331|769|isLocatedIn
5332|765|isLocatedIn
5333|765|isLocatedIn
5334|787|isLocatedIn
5335|759|isLocatedIn
5336|774|isLocatedIn
5337|770|isLocatedIn
5338|773|isLocatedIn
5339|772|isLocatedIn
5340|772|isLocatedIn
5341|772|isLocatedIn
5342|772|isLocatedIn
5343|772|isLocatedIn
5344|772|isLocatedIn
5345|772|isLocatedIn
5346|772|isLocatedIn
5347|772|isLocatedIn
5348|772|isLocatedIn
5349|772|isLocatedIn
5350|772|isLocatedIn
5351|772|isLocatedIn
5352|772|isLocatedIn
5353|785|isLocatedIn
5354|763|isLocatedIn
5355|777|isLocatedIn
5356|777|isLocatedIn
5357|777|isLocatedIn
5358|777|isLocatedIn
5359|791|isLocatedIn
5360|791|isLocatedIn
5361|757|isLocatedIn
5362|760|isLocatedIn
5363|760|isLocatedIn
5364|778|isLocatedIn
5365|768|isLocatedIn
5366|768|isLocatedIn
