:START_ID(Post)|:END_ID(Person)|:TYPE
274877908093|108|hasCreator
274877908094|108|hasCreator
343597384851|108|hasCreator
343597384852|108|hasCreator
68719477909|108|hasCreator
68719477910|108|hasCreator
68719477911|108|hasCreator
68719477912|108|hasCreator
68719477913|108|hasCreator
68719477914|108|hasCreator
68719477915|108|hasCreator
68719477916|108|hasCreator
68719477917|108|hasCreator
206158431390|108|hasCreator
206158431391|108|hasCreator
206158431392|108|hasCreator
206158431393|108|hasCreator
206158431394|108|hasCreator
206158431395|108|hasCreator
206158431396|108|hasCreator
206158431397|108|hasCreator
206158431398|108|hasCreator
206158431399|108|hasCreator
206158431400|108|hasCreator
206158431401|108|hasCreator
206158431402|108|hasCreator
137438954667|108|hasCreator
137438954668|108|hasCreator
137438954669|108|hasCreator
137438954670|108|hasCreator
137438954671|108|hasCreator
137438954672|108|hasCreator
137438954673|108|hasCreator
137438954674|108|hasCreator
137438954675|108|hasCreator
137438954676|108|hasCreator
137438954677|108|hasCreator
137438954678|108|hasCreator
137438954679|108|hasCreator
137438954680|108|hasCreator
137438954681|108|hasCreator
137438954682|108|hasCreator
137438954683|108|hasCreator
137438954684|108|hasCreator
137438954685|108|hasCreator
137438954686|108|hasCreator
68719477951|108|hasCreator
68719477952|108|hasCreator
68719477953|108|hasCreator
68719477954|108|hasCreator
68719477955|108|hasCreator
206158431429|234|hasCreator
206158431430|234|hasCreator
206158431431|234|hasCreator
206158431432|234|hasCreator
206158431433|234|hasCreator
206158431434|234|hasCreator
206158431435|234|hasCreator
206158431436|234|hasCreator
206158431437|234|hasCreator
206158431438|234|hasCreator
206158431439|234|hasCreator
206158431440|234|hasCreator
206158431441|234|hasCreator
206158431442|234|hasCreator
206158431443|234|hasCreator
206158431444|234|hasCreator
206158431445|234|hasCreator
206158431446|234|hasCreator
206158431447|234|hasCreator
206158431448|234|hasCreator
206158431449|234|hasCreator
206158431450|234|hasCreator
206158431451|234|hasCreator
206158431452|234|hasCreator
206158431453|234|hasCreator
206158431454|234|hasCreator
206158431455|234|hasCreator
206158431456|234|hasCreator
206158431457|234|hasCreator
206158431458|234|hasCreator
206158431459|234|hasCreator
206158431460|234|hasCreator
206158431461|234|hasCreator
206158431462|234|hasCreator
206158431463|234|hasCreator
206158431464|234|hasCreator
206158431465|234|hasCreator
206158431466|234|hasCreator
206158431467|234|hasCreator
206158431468|234|hasCreator
206158431469|234|hasCreator
206158431470|234|hasCreator
206158431471|234|hasCreator
206158431472|234|hasCreator
206158431473|234|hasCreator
206158431474|234|hasCreator
206158431475|234|hasCreator
206158431476|234|hasCreator
137438954741|234|hasCreator
137438954742|234|hasCreator
137438954743|234|hasCreator
137438954744|234|hasCreator
137438954745|234|hasCreator
137438954746|234|hasCreator
137438954747|234|hasCreator
137438954748|234|hasCreator
68719478013|234|hasCreator
68719478014|234|hasCreator
68719478015|234|hasCreator
68719478016|234|hasCreator
68719478017|234|hasCreator
68719478018|234|hasCreator
68719478019|234|hasCreator
68719478020|234|hasCreator
68719478021|234|hasCreator
68719478022|234|hasCreator
68719478023|234|hasCreator
343597384968|234|hasCreator
343597384969|234|hasCreator
343597384970|234|hasCreator
343597384971|234|hasCreator
343597384972|234|hasCreator
343597384973|234|hasCreator
343597384974|234|hasCreator
343597384975|234|hasCreator
343597384976|234|hasCreator
274877908241|234|hasCreator
274877908242|234|hasCreator
274877908243|234|hasCreator
1300|234|hasCreator
1301|234|hasCreator
1302|234|hasCreator
1303|234|hasCreator
1304|234|hasCreator
1305|234|hasCreator
1306|234|hasCreator
1307|234|hasCreator
1308|234|hasCreator
1309|234|hasCreator
1310|234|hasCreator
274877908255|234|hasCreator
274877908256|234|hasCreator
274877908257|234|hasCreator
274877908258|234|hasCreator
274877908259|234|hasCreator
274877908260|234|hasCreator
274877908261|234|hasCreator
274877908262|234|hasCreator
274877908263|234|hasCreator
274877908264|234|hasCreator
274877908265|234|hasCreator
274877908266|234|hasCreator
274877908267|234|hasCreator
274877908268|234|hasCreator
274877908269|234|hasCreator
274877908270|234|hasCreator
274877908271|234|hasCreator
274877908272|234|hasCreator
274877908273|234|hasCreator
274877908274|234|hasCreator
274877908279|8796093022222|hasCreator
274877908280|8796093022222|hasCreator
274877908281|8796093022222|hasCreator
274877908282|8796093022222|hasCreator
274877908283|8796093022222|hasCreator
274877908284|8796093022222|hasCreator
274877908285|8796093022222|hasCreator
274877908286|8796093022222|hasCreator
274877908287|8796093022222|hasCreator
274877908288|8796093022222|hasCreator
274877908289|8796093022222|hasCreator
274877908290|8796093022222|hasCreator
274877908291|8796093022222|hasCreator
274877908292|8796093022222|hasCreator
274877908293|8796093022222|hasCreator
274877908294|8796093022222|hasCreator
274877908295|8796093022222|hasCreator
274877908296|8796093022222|hasCreator
274877908297|8796093022222|hasCreator
274877908298|8796093022222|hasCreator
274877908299|8796093022222|hasCreator
274877908300|8796093022222|hasCreator
274877908301|8796093022222|hasCreator
274877908302|8796093022222|hasCreator
274877908303|8796093022222|hasCreator
274877908304|8796093022222|hasCreator
274877908305|8796093022222|hasCreator
274877908306|8796093022222|hasCreator
274877908307|8796093022222|hasCreator
274877908308|8796093022222|hasCreator
274877908309|8796093022222|hasCreator
274877908310|8796093022222|hasCreator
274877908311|8796093022222|hasCreator
274877908312|8796093022222|hasCreator
274877908313|8796093022222|hasCreator
274877908314|8796093022222|hasCreator
274877908315|8796093022222|hasCreator
274877908316|8796093022222|hasCreator
206158431624|48|hasCreator
206158431625|48|hasCreator
206158431626|48|hasCreator
206158431627|48|hasCreator
206158431628|48|hasCreator
206158431629|48|hasCreator
206158431630|48|hasCreator
206158431631|48|hasCreator
206158431632|48|hasCreator
68719478161|48|hasCreator
68719478162|48|hasCreator
68719478163|48|hasCreator
274877908372|48|hasCreator
274877908373|48|hasCreator
274877908374|48|hasCreator
274877908375|48|hasCreator
274877908376|48|hasCreator
274877908377|48|hasCreator
274877908378|48|hasCreator
274877908379|48|hasCreator
274877908380|48|hasCreator
274877908381|48|hasCreator
274877908382|48|hasCreator
274877908383|48|hasCreator
68719478176|48|hasCreator
68719478177|48|hasCreator
68719478178|48|hasCreator
68719478179|48|hasCreator
68719478180|48|hasCreator
68719478181|48|hasCreator
68719478182|48|hasCreator
68719478183|48|hasCreator
68719478184|48|hasCreator
68719478185|48|hasCreator
68719478186|48|hasCreator
68719478187|48|hasCreator
68719478188|48|hasCreator
68719478189|48|hasCreator
68719478190|48|hasCreator
68719478191|48|hasCreator
68719478192|48|hasCreator
68719478193|48|hasCreator
68719478194|48|hasCreator
68719478195|48|hasCreator
68719478196|48|hasCreator
68719478197|48|hasCreator
68719478198|48|hasCreator
68719478199|48|hasCreator
68719478200|48|hasCreator
68719478201|48|hasCreator
68719478202|48|hasCreator
68719478203|48|hasCreator
68719478204|48|hasCreator
68719478205|48|hasCreator
206158431678|48|hasCreator
206158431679|48|hasCreator
206158431680|48|hasCreator
206158431681|48|hasCreator
206158431682|48|hasCreator
206158431683|48|hasCreator
206158431684|48|hasCreator
206158431685|48|hasCreator
206158431686|48|hasCreator
206158431687|48|hasCreator
206158431688|48|hasCreator
206158431689|48|hasCreator
206158431690|48|hasCreator
206158431691|48|hasCreator
206158431692|48|hasCreator
68719478221|85|hasCreator
68719478222|85|hasCreator
68719478223|85|hasCreator
68719478224|85|hasCreator
68719478225|85|hasCreator
68719478226|85|hasCreator
68719478227|85|hasCreator
68719478228|85|hasCreator
68719478229|85|hasCreator
68719478230|85|hasCreator
68719478231|85|hasCreator
68719478232|85|hasCreator
68719478233|85|hasCreator
68719478234|85|hasCreator
68719478235|85|hasCreator
68719478236|85|hasCreator
68719478237|85|hasCreator
68719478238|85|hasCreator
68719478239|85|hasCreator
68719478240|85|hasCreator
68719478241|85|hasCreator
68719478242|85|hasCreator
68719478243|85|hasCreator
68719478244|85|hasCreator
68719478245|85|hasCreator
68719478246|85|hasCreator
68719478247|85|hasCreator
68719478248|85|hasCreator
68719478249|85|hasCreator
68719478250|85|hasCreator
68719478251|85|hasCreator
68719478252|85|hasCreator
68719478253|85|hasCreator
68719478254|85|hasCreator
206158431727|85|hasCreator
274877908464|85|hasCreator
274877908465|85|hasCreator
274877908466|85|hasCreator
274877908467|85|hasCreator
274877908468|85|hasCreator
274877908469|85|hasCreator
274877908470|85|hasCreator
274877908471|85|hasCreator
274877908472|85|hasCreator
274877908473|85|hasCreator
274877908474|85|hasCreator
274877908475|85|hasCreator
274877908476|85|hasCreator
274877908477|85|hasCreator
274877908478|85|hasCreator
137438955007|85|hasCreator
137438955008|85|hasCreator
68719478273|85|hasCreator
68719478274|85|hasCreator
68719478275|85|hasCreator
68719478276|85|hasCreator
68719478277|85|hasCreator
68719478278|85|hasCreator
68719478279|85|hasCreator
68719478280|85|hasCreator
343597385225|85|hasCreator
343597385226|85|hasCreator
343597385227|85|hasCreator
343597385228|85|hasCreator
206158431757|85|hasCreator
206158431758|85|hasCreator
206158431759|85|hasCreator
206158431760|85|hasCreator
206158431761|85|hasCreator
206158431762|85|hasCreator
206158431763|85|hasCreator
206158431764|85|hasCreator
137438955029|85|hasCreator
137438955030|85|hasCreator
137438955031|85|hasCreator
137438955032|85|hasCreator
137438955033|85|hasCreator
137438955034|85|hasCreator
137438955035|85|hasCreator
68719478300|2199023255753|hasCreator
274877908515|2199023255753|hasCreator
274877908516|2199023255753|hasCreator
274877908517|2199023255753|hasCreator
274877908518|2199023255753|hasCreator
206158431820|2199023255753|hasCreator
206158431821|2199023255753|hasCreator
206158431822|2199023255753|hasCreator
206158431823|2199023255753|hasCreator
206158431824|2199023255753|hasCreator
206158431825|2199023255753|hasCreator
206158431826|2199023255753|hasCreator
206158431827|2199023255753|hasCreator
206158431828|2199023255753|hasCreator
206158431829|2199023255753|hasCreator
206158431830|2199023255753|hasCreator
206158431831|2199023255753|hasCreator
206158431832|2199023255753|hasCreator
206158431833|2199023255753|hasCreator
206158431834|2199023255753|hasCreator
206158431835|2199023255753|hasCreator
206158431836|2199023255753|hasCreator
137438955101|2199023255753|hasCreator
137438955102|2199023255753|hasCreator
137438955103|2199023255753|hasCreator
137438955104|2199023255753|hasCreator
137438955105|2199023255753|hasCreator
137438955106|2199023255753|hasCreator
137438955107|2199023255753|hasCreator
137438955108|2199023255753|hasCreator
137438955109|2199023255753|hasCreator
137438955110|2199023255753|hasCreator
137438955111|2199023255753|hasCreator
137438955112|2199023255753|hasCreator
137438955113|2199023255753|hasCreator
137438955114|2199023255753|hasCreator
137438955115|2199023255753|hasCreator
137438955116|2199023255753|hasCreator
137438955117|2199023255753|hasCreator
137438955118|2199023255753|hasCreator
137438955119|2199023255753|hasCreator
137438955120|2199023255753|hasCreator
206158431857|2199023255753|hasCreator
206158431858|2199023255753|hasCreator
206158431865|2199023255753|hasCreator
206158431866|2199023255753|hasCreator
206158431867|2199023255753|hasCreator
206158431868|2199023255753|hasCreator
206158431869|2199023255753|hasCreator
206158431870|2199023255753|hasCreator
68719478399|102|hasCreator
68719478412|102|hasCreator
206158431892|102|hasCreator
68719478438|102|hasCreator
68719478441|102|hasCreator
68719478453|2199023255712|hasCreator
274877908715|2199023255712|hasCreator
274877908716|2199023255712|hasCreator
274877908717|2199023255712|hasCreator
274877908718|2199023255712|hasCreator
274877908719|2199023255712|hasCreator
274877908720|2199023255712|hasCreator
274877908721|2199023255712|hasCreator
137438955250|2199023255712|hasCreator
137438955251|2199023255712|hasCreator
137438955252|2199023255712|hasCreator
137438955253|2199023255712|hasCreator
137438955254|2199023255712|hasCreator
137438955255|2199023255712|hasCreator
137438955256|2199023255712|hasCreator
137438955257|2199023255712|hasCreator
137438955258|2199023255712|hasCreator
137438955259|2199023255712|hasCreator
137438955260|2199023255712|hasCreator
137438955261|2199023255712|hasCreator
137438955262|2199023255712|hasCreator
137438955263|2199023255712|hasCreator
137438955264|2199023255712|hasCreator
137438955265|2199023255712|hasCreator
137438955266|2199023255712|hasCreator
137438955267|2199023255712|hasCreator
137438955268|2199023255712|hasCreator
137438955269|2199023255712|hasCreator
137438955270|2199023255712|hasCreator
137438955271|2199023255712|hasCreator
137438955272|2199023255712|hasCreator
137438955273|2199023255712|hasCreator
137438955274|2199023255712|hasCreator
137438955275|2199023255712|hasCreator
137438955276|2199023255712|hasCreator
137438955277|2199023255712|hasCreator
137438955278|2199023255712|hasCreator
137438955279|2199023255712|hasCreator
137438955280|2199023255712|hasCreator
137438955281|2199023255712|hasCreator
206158432018|2199023255712|hasCreator
206158432019|2199023255712|hasCreator
206158432020|2199023255712|hasCreator
206158432021|2199023255712|hasCreator
206158432022|2199023255712|hasCreator
206158432023|2199023255712|hasCreator
206158432024|2199023255712|hasCreator
206158432025|2199023255712|hasCreator
206158432026|2199023255712|hasCreator
206158432027|2199023255712|hasCreator
206158432028|2199023255712|hasCreator
206158432029|2199023255712|hasCreator
206158432030|2199023255712|hasCreator
206158432031|2199023255712|hasCreator
206158432032|2199023255712|hasCreator
206158432033|2199023255712|hasCreator
206158432034|2199023255712|hasCreator
206158432035|2199023255712|hasCreator
206158432036|2199023255712|hasCreator
206158432037|2199023255712|hasCreator
206158432038|2199023255712|hasCreator
206158432039|2199023255712|hasCreator
206158432040|2199023255712|hasCreator
